experiment_id,dataset_id,feature_set_id,target,timeframe,horizon,model_id,split,feature_group,feature_columns,train_rows,validation_rows,holdout_rows,metrics,preprocessing,purge_embargo,holdout_used_for_selection,status,metric_roc_auc,metric_pr_auc,metric_accuracy,metric_balanced_accuracy,metric_log_loss,metric_brier_score,metric_hit_rate,metric_mean_signal_return,metric_signal_return_std,metric_signal_sharpe_diagnostic,metric_max_drawdown,metric_signal_count,metric_signal_turnover
BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_only|logistic|holdout|42,BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,BTC/USDT,1h,24h,logistic,holdout,crypto_only,btc_usdt_return_1|btc_usdt_log_return_1|btc_usdt_return_3|btc_usdt_log_return_3|btc_usdt_return_6|btc_usdt_log_return_6|btc_usdt_return_12|btc_usdt_log_return_12|btc_usdt_return_24|btc_usdt_log_return_24|btc_usdt_momentum_6|btc_usdt_momentum_12|btc_usdt_momentum_24|btc_usdt_sma_distance_20|btc_usdt_ema_distance_20|btc_usdt_sma_distance_50|btc_usdt_ema_distance_50|btc_usdt_rsi_14|btc_usdt_realized_vol_12|btc_usdt_range_12|btc_usdt_realized_vol_24|btc_usdt_range_24|btc_usdt_realized_vol_48|btc_usdt_range_48|btc_usdt_relative_volume_24|btc_usdt_range_position_20|btc_usdt_breakout_distance_20|btc_usdt_range_position_55|btc_usdt_breakout_distance_55|context_eth_usdt_return_1|context_eth_usdt_volatility_24,20789,17519,23376,"{'roc_auc': 0.529382467110219, 'pr_auc': 0.5513756931237093, 'accuracy': 0.5170260095824778, 'balanced_accuracy': 0.5193664384606395, 'log_loss': 0.6918160279697632, 'brier_score': 0.2493425299635566, 'hit_rate': 0.5170260095824778, 'mean_signal_return': -0.0008576949420270643, 'signal_return_std': 0.02426863026654491, 'signal_sharpe_diagnostic': -0.17313832217621986, 'max_drawdown': -0.9999999999999626, 'signal_count': 23376.0, 'signal_turnover': 0.18566844919786096}",StandardScaler fit on train only,"{""embargo_hours"": 24.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 24.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.529382467110219,0.5513756931237093,0.5170260095824778,0.5193664384606395,0.6918160279697632,0.2493425299635566,0.5170260095824778,-0.0008576949420270643,0.02426863026654491,-0.17313832217621986,-0.9999999999999626,23376.0,0.18566844919786096
BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_only|hist_gradient_boosting|validation|42,BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,BTC/USDT,1h,24h,hist_gradient_boosting,validation,crypto_only,btc_usdt_return_1|btc_usdt_log_return_1|btc_usdt_return_3|btc_usdt_log_return_3|btc_usdt_return_6|btc_usdt_log_return_6|btc_usdt_return_12|btc_usdt_log_return_12|btc_usdt_return_24|btc_usdt_log_return_24|btc_usdt_momentum_6|btc_usdt_momentum_12|btc_usdt_momentum_24|btc_usdt_sma_distance_20|btc_usdt_ema_distance_20|btc_usdt_sma_distance_50|btc_usdt_ema_distance_50|btc_usdt_rsi_14|btc_usdt_realized_vol_12|btc_usdt_range_12|btc_usdt_realized_vol_24|btc_usdt_range_24|btc_usdt_realized_vol_48|btc_usdt_range_48|btc_usdt_relative_volume_24|btc_usdt_range_position_20|btc_usdt_breakout_distance_20|btc_usdt_range_position_55|btc_usdt_breakout_distance_55|context_eth_usdt_return_1|context_eth_usdt_volatility_24,20789,17519,23376,"{'roc_auc': 0.5113538861153704, 'pr_auc': 0.5096557773192462, 'accuracy': 0.5101318568411439, 'balanced_accuracy': 0.5105190436563611, 'log_loss': 0.7416554493291634, 'brier_score': 0.2702143633814892, 'hit_rate': 0.5101318568411439, 'mean_signal_return': 0.004198505141017802, 'signal_return_std': 0.028475305519864057, 'signal_sharpe_diagnostic': 0.7223237882923789, 'max_drawdown': -0.9784153402452168, 'signal_count': 17519.0, 'signal_turnover': 0.21549263614567873}",StandardScaler fit on train only,"{""embargo_hours"": 24.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 24.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.5113538861153704,0.5096557773192462,0.5101318568411439,0.5105190436563611,0.7416554493291634,0.2702143633814892,0.5101318568411439,0.004198505141017802,0.028475305519864057,0.7223237882923789,-0.9784153402452168,17519.0,0.21549263614567873
BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_only|hist_gradient_boosting|holdout|42,BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,BTC/USDT,1h,24h,hist_gradient_boosting,holdout,crypto_only,btc_usdt_return_1|btc_usdt_log_return_1|btc_usdt_return_3|btc_usdt_log_return_3|btc_usdt_return_6|btc_usdt_log_return_6|btc_usdt_return_12|btc_usdt_log_return_12|btc_usdt_return_24|btc_usdt_log_return_24|btc_usdt_momentum_6|btc_usdt_momentum_12|btc_usdt_momentum_24|btc_usdt_sma_distance_20|btc_usdt_ema_distance_20|btc_usdt_sma_distance_50|btc_usdt_ema_distance_50|btc_usdt_rsi_14|btc_usdt_realized_vol_12|btc_usdt_range_12|btc_usdt_realized_vol_24|btc_usdt_range_24|btc_usdt_realized_vol_48|btc_usdt_range_48|btc_usdt_relative_volume_24|btc_usdt_range_position_20|btc_usdt_breakout_distance_20|btc_usdt_range_position_55|btc_usdt_breakout_distance_55|context_eth_usdt_return_1|context_eth_usdt_volatility_24,20789,17519,23376,"{'roc_auc': 0.5029765260642509, 'pr_auc': 0.5225844298188914, 'accuracy': 0.5082991101984942, 'balanced_accuracy': 0.504724026682599, 'log_loss': 0.7359641240039942, 'brier_score': 0.26822485620606146, 'hit_rate': 0.5082991101984942, 'mean_signal_return': 0.003163856262417607, 'signal_return_std': 0.02407679524310907, 'signal_sharpe_diagnostic': 0.6437595522311301, 'max_drawdown': -0.9621707079014745, 'signal_count': 23376.0, 'signal_turnover': 0.22528342245989305}",StandardScaler fit on train only,"{""embargo_hours"": 24.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 24.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.5029765260642509,0.5225844298188914,0.5082991101984942,0.504724026682599,0.7359641240039942,0.26822485620606146,0.5082991101984942,0.003163856262417607,0.02407679524310907,0.6437595522311301,-0.9621707079014745,23376.0,0.22528342245989305
BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_plus_all_proxy|logistic|validation|42,BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,BTC/USDT,1h,24h,logistic,validation,crypto_plus_all_proxy,btc_usdt_return_1|btc_usdt_log_return_1|btc_usdt_return_3|btc_usdt_log_return_3|btc_usdt_return_6|btc_usdt_log_return_6|btc_usdt_return_12|btc_usdt_log_return_12|btc_usdt_return_24|btc_usdt_log_return_24|btc_usdt_momentum_6|btc_usdt_momentum_12|btc_usdt_momentum_24|btc_usdt_sma_distance_20|btc_usdt_ema_distance_20|btc_usdt_sma_distance_50|btc_usdt_ema_distance_50|btc_usdt_rsi_14|btc_usdt_realized_vol_12|btc_usdt_range_12|btc_usdt_realized_vol_24|btc_usdt_range_24|btc_usdt_realized_vol_48|btc_usdt_range_48|btc_usdt_relative_volume_24|btc_usdt_range_position_20|btc_usdt_breakout_distance_20|btc_usdt_range_position_55|btc_usdt_breakout_distance_55|context_eth_usdt_return_1|context_eth_usdt_volatility_24|macro_es_f_proxy_value|macro_es_f_proxy_return_1|macro_nq_f_proxy_value|macro_nq_f_proxy_return_1|macro_vix_proxy_value|macro_vix_proxy_return_1|macro_urth_proxy_value|macro_urth_proxy_return_1,20789,17519,23376,"{'roc_auc': 0.5288769433183474, 'pr_auc': 0.541574935431066, 'accuracy': 0.5295393572692505, 'balanced_accuracy': 0.5282015674922925, 'log_loss': 0.713621798115576, 'brier_score': 0.2593354836824778, 'hit_rate': 0.5295393572692505, 'mean_signal_return': -0.013713797243035153, 'signal_return_std': 0.02530616990075098, 'signal_sharpe_diagnostic': -2.6548312773657594, 'max_drawdown': -1.0, 'signal_count': 17519.0, 'signal_turnover': 0.062392967233702475}",StandardScaler fit on train only,"{""embargo_hours"": 24.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 24.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.5288769433183474,0.541574935431066,0.5295393572692505,0.5282015674922925,0.713621798115576,0.2593354836824778,0.5295393572692505,-0.013713797243035153,0.02530616990075098,-2.6548312773657594,-1.0,17519.0,0.062392967233702475
BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_plus_all_proxy|logistic|holdout|42,BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,BTC/USDT,1h,24h,logistic,holdout,crypto_plus_all_proxy,btc_usdt_return_1|btc_usdt_log_return_1|btc_usdt_return_3|btc_usdt_log_return_3|btc_usdt_return_6|btc_usdt_log_return_6|btc_usdt_return_12|btc_usdt_log_return_12|btc_usdt_return_24|btc_usdt_log_return_24|btc_usdt_momentum_6|btc_usdt_momentum_12|btc_usdt_momentum_24|btc_usdt_sma_distance_20|btc_usdt_ema_distance_20|btc_usdt_sma_distance_50|btc_usdt_ema_distance_50|btc_usdt_rsi_14|btc_usdt_realized_vol_12|btc_usdt_range_12|btc_usdt_realized_vol_24|btc_usdt_range_24|btc_usdt_realized_vol_48|btc_usdt_range_48|btc_usdt_relative_volume_24|btc_usdt_range_position_20|btc_usdt_breakout_distance_20|btc_usdt_range_position_55|btc_usdt_breakout_distance_55|context_eth_usdt_return_1|context_eth_usdt_volatility_24|macro_es_f_proxy_value|macro_es_f_proxy_return_1|macro_nq_f_proxy_value|macro_nq_f_proxy_return_1|macro_vix_proxy_value|macro_vix_proxy_return_1|macro_urth_proxy_value|macro_urth_proxy_return_1,20789,17519,23376,"{'roc_auc': 0.5264643805114525, 'pr_auc': 0.5382994816735656, 'accuracy': 0.4877224503764545, 'balanced_accuracy': 0.5053614121239399, 'log_loss': 0.734992159609315, 'brier_score': 0.2697014531565302, 'hit_rate': 0.4877224503764545, 'mean_signal_return': -0.01415978755972015, 'signal_return_std': 0.019728215121785173, 'signal_sharpe_diagnostic': -3.5162080475514235, 'max_drawdown': -1.0, 'signal_count': 23376.0, 'signal_turnover': 0.029903743315508022}",StandardScaler fit on train only,"{""embargo_hours"": 24.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 24.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.5264643805114525,0.5382994816735656,0.4877224503764545,0.5053614121239399,0.734992159609315,0.2697014531565302,0.4877224503764545,-0.01415978755972015,0.019728215121785173,-3.5162080475514235,-1.0,23376.0,0.029903743315508022
BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_plus_all_proxy|hist_gradient_boosting|validation|42,BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,BTC/USDT,1h,24h,hist_gradient_boosting,validation,crypto_plus_all_proxy,btc_usdt_return_1|btc_usdt_log_return_1|btc_usdt_return_3|btc_usdt_log_return_3|btc_usdt_return_6|btc_usdt_log_return_6|btc_usdt_return_12|btc_usdt_log_return_12|btc_usdt_return_24|btc_usdt_log_return_24|btc_usdt_momentum_6|btc_usdt_momentum_12|btc_usdt_momentum_24|btc_usdt_sma_distance_20|btc_usdt_ema_distance_20|btc_usdt_sma_distance_50|btc_usdt_ema_distance_50|btc_usdt_rsi_14|btc_usdt_realized_vol_12|btc_usdt_range_12|btc_usdt_realized_vol_24|btc_usdt_range_24|btc_usdt_realized_vol_48|btc_usdt_range_48|btc_usdt_relative_volume_24|btc_usdt_range_position_20|btc_usdt_breakout_distance_20|btc_usdt_range_position_55|btc_usdt_breakout_distance_55|context_eth_usdt_return_1|context_eth_usdt_volatility_24|macro_es_f_proxy_value|macro_es_f_proxy_return_1|macro_nq_f_proxy_value|macro_nq_f_proxy_return_1|macro_vix_proxy_value|macro_vix_proxy_return_1|macro_urth_proxy_value|macro_urth_proxy_return_1,20789,17519,23376,"{'roc_auc': 0.5073326108645319, 'pr_auc': 0.5055730390412558, 'accuracy': 0.5013414007648839, 'balanced_accuracy': 0.5022963494906986, 'log_loss': 0.8186322535805268, 'brier_score': 0.2975788189097024, 'hit_rate': 0.5013414007648839, 'mean_signal_return': 0.00980701727711104, 'signal_return_std': 0.02706091059065084, 'signal_sharpe_diagnostic': 1.77541610413363, 'max_drawdown': -0.9987864155655616, 'signal_count': 17519.0, 'signal_turnover': 0.07717776001826693}",StandardScaler fit on train only,"{""embargo_hours"": 24.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 24.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.5073326108645319,0.5055730390412558,0.5013414007648839,0.5022963494906986,0.8186322535805268,0.2975788189097024,0.5013414007648839,0.00980701727711104,0.02706091059065084,1.77541610413363,-0.9987864155655616,17519.0,0.07717776001826693
BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_plus_all_proxy|hist_gradient_boosting|holdout|42,BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,BTC/USDT,1h,24h,hist_gradient_boosting,holdout,crypto_plus_all_proxy,btc_usdt_return_1|btc_usdt_log_return_1|btc_usdt_return_3|btc_usdt_log_return_3|btc_usdt_return_6|btc_usdt_log_return_6|btc_usdt_return_12|btc_usdt_log_return_12|btc_usdt_return_24|btc_usdt_log_return_24|btc_usdt_momentum_6|btc_usdt_momentum_12|btc_usdt_momentum_24|btc_usdt_sma_distance_20|btc_usdt_ema_distance_20|btc_usdt_sma_distance_50|btc_usdt_ema_distance_50|btc_usdt_rsi_14|btc_usdt_realized_vol_12|btc_usdt_range_12|btc_usdt_realized_vol_24|btc_usdt_range_24|btc_usdt_realized_vol_48|btc_usdt_range_48|btc_usdt_relative_volume_24|btc_usdt_range_position_20|btc_usdt_breakout_distance_20|btc_usdt_range_position_55|btc_usdt_breakout_distance_55|context_eth_usdt_return_1|context_eth_usdt_volatility_24|macro_es_f_proxy_value|macro_es_f_proxy_return_1|macro_nq_f_proxy_value|macro_nq_f_proxy_return_1|macro_vix_proxy_value|macro_vix_proxy_return_1|macro_urth_proxy_value|macro_urth_proxy_return_1,20789,17519,23376,"{'roc_auc': 0.5046579678665513, 'pr_auc': 0.5255224341127749, 'accuracy': 0.49503764544832307, 'balanced_accuracy': 0.5006120120506299, 'log_loss': 0.849976669380107, 'brier_score': 0.30777940346019544, 'hit_rate': 0.49503764544832307, 'mean_signal_return': -0.004505310423950687, 'signal_return_std': 0.023862192556671734, 'signal_sharpe_diagnostic': -0.9249537019963252, 'max_drawdown': -1.0, 'signal_count': 23376.0, 'signal_turnover': 0.09629946524064172}",StandardScaler fit on train only,"{""embargo_hours"": 24.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 24.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.5046579678665513,0.5255224341127749,0.49503764544832307,0.5006120120506299,0.849976669380107,0.30777940346019544,0.49503764544832307,-0.004505310423950687,0.023862192556671734,-0.9249537019963252,-1.0,23376.0,0.09629946524064172
BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_plus_es|logistic|validation|42,BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,BTC/USDT,1h,24h,logistic,validation,crypto_plus_es,btc_usdt_return_1|btc_usdt_log_return_1|btc_usdt_return_3|btc_usdt_log_return_3|btc_usdt_return_6|btc_usdt_log_return_6|btc_usdt_return_12|btc_usdt_log_return_12|btc_usdt_return_24|btc_usdt_log_return_24|btc_usdt_momentum_6|btc_usdt_momentum_12|btc_usdt_momentum_24|btc_usdt_sma_distance_20|btc_usdt_ema_distance_20|btc_usdt_sma_distance_50|btc_usdt_ema_distance_50|btc_usdt_rsi_14|btc_usdt_realized_vol_12|btc_usdt_range_12|btc_usdt_realized_vol_24|btc_usdt_range_24|btc_usdt_realized_vol_48|btc_usdt_range_48|btc_usdt_relative_volume_24|btc_usdt_range_position_20|btc_usdt_breakout_distance_20|btc_usdt_range_position_55|btc_usdt_breakout_distance_55|context_eth_usdt_return_1|context_eth_usdt_volatility_24|macro_es_f_proxy_value|macro_es_f_proxy_return_1,20789,17519,23376,"{'roc_auc': 0.526336698699882, 'pr_auc': 0.5181202094224404, 'accuracy': 0.5185227467321194, 'balanced_accuracy': 0.5181683786744413, 'log_loss': 0.6930143423492039, 'brier_score': 0.24991397170775076, 'hit_rate': 0.5185227467321194, 'mean_signal_return': -0.0019437664708668698, 'signal_return_std': 0.028717455349934595, 'signal_sharpe_diagnostic': -0.3315917775260055, 'max_drawdown': -1.0, 'signal_count': 17519.0, 'signal_turnover': 0.16634318986185637}",StandardScaler fit on train only,"{""embargo_hours"": 24.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 24.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.526336698699882,0.5181202094224404,0.5185227467321194,0.5181683786744413,0.6930143423492039,0.24991397170775076,0.5185227467321194,-0.0019437664708668698,0.028717455349934595,-0.3315917775260055,-1.0,17519.0,0.16634318986185637
BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_plus_es|logistic|holdout|42,BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,BTC/USDT,1h,24h,logistic,holdout,crypto_plus_es,btc_usdt_return_1|btc_usdt_log_return_1|btc_usdt_return_3|btc_usdt_log_return_3|btc_usdt_return_6|btc_usdt_log_return_6|btc_usdt_return_12|btc_usdt_log_return_12|btc_usdt_return_24|btc_usdt_log_return_24|btc_usdt_momentum_6|btc_usdt_momentum_12|btc_usdt_momentum_24|btc_usdt_sma_distance_20|btc_usdt_ema_distance_20|btc_usdt_sma_distance_50|btc_usdt_ema_distance_50|btc_usdt_rsi_14|btc_usdt_realized_vol_12|btc_usdt_range_12|btc_usdt_realized_vol_24|btc_usdt_range_24|btc_usdt_realized_vol_48|btc_usdt_range_48|btc_usdt_relative_volume_24|btc_usdt_range_position_20|btc_usdt_breakout_distance_20|btc_usdt_range_position_55|btc_usdt_breakout_distance_55|context_eth_usdt_return_1|context_eth_usdt_volatility_24|macro_es_f_proxy_value|macro_es_f_proxy_return_1,20789,17519,23376,"{'roc_auc': 0.5321430113527297, 'pr_auc': 0.5550906413516892, 'accuracy': 0.5066307323750856, 'balanced_accuracy': 0.5199899198705388, 'log_loss': 0.6955700400360428, 'brier_score': 0.2511994065450441, 'hit_rate': 0.5066307323750856, 'mean_signal_return': -0.009818094415354086, 'signal_return_std': 0.02221051727625972, 'signal_sharpe_diagnostic': -2.165579600416814, 'max_drawdown': -1.0, 'signal_count': 23376.0, 'signal_turnover': 0.10789304812834224}",StandardScaler fit on train only,"{""embargo_hours"": 24.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 24.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.5321430113527297,0.5550906413516892,0.5066307323750856,0.5199899198705388,0.6955700400360428,0.2511994065450441,0.5066307323750856,-0.009818094415354086,0.02221051727625972,-2.165579600416814,-1.0,23376.0,0.10789304812834224
BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_plus_es|hist_gradient_boosting|validation|42,BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,BTC/USDT,1h,24h,hist_gradient_boosting,validation,crypto_plus_es,btc_usdt_return_1|btc_usdt_log_return_1|btc_usdt_return_3|btc_usdt_log_return_3|btc_usdt_return_6|btc_usdt_log_return_6|btc_usdt_return_12|btc_usdt_log_return_12|btc_usdt_return_24|btc_usdt_log_return_24|btc_usdt_momentum_6|btc_usdt_momentum_12|btc_usdt_momentum_24|btc_usdt_sma_distance_20|btc_usdt_ema_distance_20|btc_usdt_sma_distance_50|btc_usdt_ema_distance_50|btc_usdt_rsi_14|btc_usdt_realized_vol_12|btc_usdt_range_12|btc_usdt_realized_vol_24|btc_usdt_range_24|btc_usdt_realized_vol_48|btc_usdt_range_48|btc_usdt_relative_volume_24|btc_usdt_range_position_20|btc_usdt_breakout_distance_20|btc_usdt_range_position_55|btc_usdt_breakout_distance_55|context_eth_usdt_return_1|context_eth_usdt_volatility_24|macro_es_f_proxy_value|macro_es_f_proxy_return_1,20789,17519,23376,"{'roc_auc': 0.5131067744157419, 'pr_auc': 0.5007369508550898, 'accuracy': 0.5165819966893087, 'balanced_accuracy': 0.5172361462914608, 'log_loss': 0.8278045351624453, 'brier_score': 0.29217184603045515, 'hit_rate': 0.5165819966893087, 'mean_signal_return': 0.005908753330561964, 'signal_return_std': 0.028170145614592166, 'signal_sharpe_diagnostic': 1.027572301106617, 'max_drawdown': -0.9899448357739111, 'signal_count': 17519.0, 'signal_turnover': 0.126612627012216}",StandardScaler fit on train only,"{""embargo_hours"": 24.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 24.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.5131067744157419,0.5007369508550898,0.5165819966893087,0.5172361462914608,0.8278045351624453,0.29217184603045515,0.5165819966893087,0.005908753330561964,0.028170145614592166,1.027572301106617,-0.9899448357739111,17519.0,0.126612627012216
BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_plus_es|hist_gradient_boosting|holdout|42,BTC_USDT_1h_24h_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,BTC/USDT,1h,24h,hist_gradient_boosting,holdout,crypto_plus_es,btc_usdt_return_1|btc_usdt_log_return_1|btc_usdt_return_3|btc_usdt_log_return_3|btc_usdt_return_6|btc_usdt_log_return_6|btc_usdt_return_12|btc_usdt_log_return_12|btc_usdt_return_24|btc_usdt_log_return_24|btc_usdt_momentum_6|btc_usdt_momentum_12|btc_usdt_momentum_24|btc_usdt_sma_distance_20|btc_usdt_ema_distance_20|btc_usdt_sma_distance_50|btc_usdt_ema_distance_50|btc_usdt_rsi_14|btc_usdt_realized_vol_12|btc_usdt_range_12|btc_usdt_realized_vol_24|btc_usdt_range_24|btc_usdt_realized_vol_48|btc_usdt_range_48|btc_usdt_relative_volume_24|btc_usdt_range_position_20|btc_usdt_breakout_distance_20|btc_usdt_range_position_55|btc_usdt_breakout_distance_55|context_eth_usdt_return_1|context_eth_usdt_volatility_24|macro_es_f_proxy_value|macro_es_f_proxy_return_1,20789,17519,23376,"{'roc_auc': 0.5047711507891622, 'pr_auc': 0.5257162334646877, 'accuracy': 0.5041923340177961, 'balanced_accuracy': 0.505571175264951, 'log_loss': 0.8586285663480842, 'brier_score': 0.31007407465622333, 'hit_rate': 0.5041923340177961, 'mean_signal_return': -0.0003844039325703981, 'signal_return_std': 0.024280739058860277, 'signal_sharpe_diagnostic': -0.07755888217686767, 'max_drawdown': -0.9999999999997592, 'signal_count': 23376.0, 'signal_turnover': 0.09416042780748662}",StandardScaler fit on train only,"{""embargo_hours"": 24.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 24.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.5047711507891622,0.5257162334646877,0.5041923340177961,0.505571175264951,0.8586285663480842,0.31007407465622333,0.5041923340177961,-0.0003844039325703981,0.024280739058860277,-0.07755888217686767,-0.9999999999997592,23376.0,0.09416042780748662
