timestamp,symbol,rule_position,ml_position,ml_confidence,regime,atr,close,rule_cost,ml_cost,rule_pnl,ml_pnl
2019-11-21 03:00:00,BTC/USDT,0.0,0.0,0.0,sideways,47.367857142857055,8125.98,0.0,0.0,0.0,0.0
2019-11-21 04:00:00,BTC/USDT,0.0,0.0,0.0,sideways,44.14857142857136,8113.99,0.0,0.0,-0.0,-0.0
2019-11-21 05:00:00,BTC/USDT,0.0,0.0,0.0,sideways,41.39642857142852,8124.24,0.0,0.0,0.0,0.0
2019-11-21 06:00:00,BTC/USDT,0.0,0.0,0.0,sideways,42.24571428571419,8094.31,0.0,0.0,-0.0,-0.0
2019-11-21 07:00:00,BTC/USDT,0.0,0.0,0.0,sideways,42.241428571428514,8088.58,0.0,0.0,-0.0,-0.0
2019-11-21 08:00:00,BTC/USDT,0.0,0.0,0.0,sideways,42.723571428571304,7936.1,0.0,0.0,-0.0,-0.0
2019-11-21 09:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,43.525714285714194,7933.52,0.000275,0.000275,5.009670997082905e-05,5.009670997082905e-05
2019-11-21 10:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,43.15642857142848,7922.34,0.0,0.0,0.0014092105395839827,0.0014092105395839827
2019-11-21 11:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,45.60499999999989,7870.66,0.0,0.0,0.006523325179176864,0.006523325179176864
2019-11-21 12:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,48.75571428571415,7902.0,0.0,0.0,-0.0039818769963382294,-0.0039818769963382294
2019-11-21 13:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,48.833571428571304,7884.89,0.0,0.0,0.002165274614021717,0.002165274614021717
2019-11-21 14:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,56.05642857142844,7794.6,0.0,0.0,0.011451015803644715,0.011451015803644715
2019-11-21 15:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,74.67642857142846,7631.44,0.0,0.0,0.020932440407461672,0.020932440407461672
2019-11-21 16:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,77.99285714285705,7614.0,0.0,0.0,0.0022852829872211933,0.0022852829872211933
2019-11-21 17:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,81.65785714285708,7573.43,0.0,0.0,0.005328342526924046,0.005328342526924046
2019-11-21 18:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,82.97428571428567,7587.14,0.0,0.0,-0.0018102761892564434,-0.0018102761892564434
2019-11-21 19:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,85.25214285714284,7629.81,0.0,0.0,-0.00562399006740355,-0.00562399006740355
2019-11-21 20:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,88.92285714285715,7600.0,0.0,0.0,0.003907043556785839,0.003907043556785839
2019-11-21 21:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,89.93214285714281,7595.36,0.0,0.0,0.0006105263157895058,0.0006105263157895058
2019-11-21 22:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,79.14785714285712,7623.49,0.0,0.0,-0.0037035769206463787,-0.0037035769206463787
2019-11-21 23:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,78.22857142857141,7627.74,0.0,0.0,-0.0005574874499736371,-0.0005574874499736371
2019-11-22 00:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,80.5007142857143,7685.02,0.0,0.0,-0.0075094326759959085,-0.0075094326759959085
2019-11-22 01:00:00,BTC/USDT,0.0,0.0,0.0,sideways,79.01928571428574,7647.65,0.000275,0.000275,-0.000275,-0.000275
2019-11-22 02:00:00,BTC/USDT,0.0,0.0,0.0,sideways,76.59285714285723,7636.7,0.0,0.0,-0.0,-0.0
2019-11-22 03:00:00,BTC/USDT,0.0,0.0,0.0,sideways,78.72071428571437,7599.85,0.0,0.0,-0.0,-0.0
2019-11-22 04:00:00,BTC/USDT,0.0,0.0,0.0,sideways,72.59428571428582,7613.6,0.0,0.0,0.0,0.0
2019-11-22 05:00:00,BTC/USDT,0.0,0.0,0.0,strong_trend,58.18357142857154,7559.39,0.0,0.0,-0.0,-0.0
2019-11-22 06:00:00,BTC/USDT,0.0,0.0,0.0,strong_trend,64.09642857142866,7460.21,0.0,0.0,-0.0,-0.0
2019-11-22 07:00:00,BTC/USDT,0.0,0.0,0.0,sideways,69.92714285714295,7556.41,0.0,0.0,0.0,0.0
2019-11-22 08:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,84.2071428571429,7518.31,0.000275,0.000275,0.004767076859249178,0.004767076859249178
2019-11-22 09:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,92.32428571428571,7402.73,0.0,0.0,0.015373135718000586,0.015373135718000586
2019-11-22 10:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,118.75285714285714,7080.32,0.0,0.0,0.04355285144804688,0.04355285144804688
2019-11-22 11:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,124.5464285714286,7106.71,0.0,0.0,-0.003727232667450009,-0.003727232667450009
2019-11-22 12:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,127.93428571428578,7146.95,0.0,0.0,-0.005662254404640077,-0.005662254404640077
2019-11-22 13:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,136.71642857142862,7034.0,0.0,0.0,0.015803944339893183,0.015803944339893183
2019-11-22 14:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,154.47,7035.94,0.0,0.0,-0.00027580324139875323,-0.00027580324139875323
2019-11-22 15:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,159.11714285714288,7124.35,0.0,0.0,-0.01256548520879952,-0.01256548520879952
2019-11-22 16:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,164.5371428571429,7126.17,0.0,0.0,-0.0002554619017876014,-0.0002554619017876014
2019-11-22 17:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,165.09,7143.1,0.0,0.0,-0.002375750227681994,-0.002375750227681994
2019-11-22 18:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,170.54714285714286,7231.78,0.0,0.0,-0.01241477789755141,-0.01241477789755141
2019-11-22 19:00:00,BTC/USDT,0.0,0.0,0.0,strong_trend,174.27142857142857,7297.91,0.000275,0.000275,-0.000275,-0.000275
2019-11-22 20:00:00,BTC/USDT,0.0,0.0,0.0,strong_trend,171.84214285714285,7314.4,0.0,0.0,0.0,0.0
2019-11-22 21:00:00,BTC/USDT,0.0,0.0,0.0,strong_trend,164.5442857142857,7321.61,0.0,0.0,0.0,0.0
2019-11-22 22:00:00,BTC/USDT,0.0,0.0,0.0,strong_trend,156.33500000000004,7245.89,0.0,0.0,-0.0,-0.0
2019-11-22 23:00:00,BTC/USDT,0.0,0.0,0.0,strong_trend,154.79500000000007,7268.23,0.0,0.0,0.0,0.0
2019-11-23 00:00:00,BTC/USDT,0.0,0.0,0.0,strong_trend,131.76428571428576,7195.03,0.0,0.0,-0.0,-0.0
2019-11-23 01:00:00,BTC/USDT,0.0,0.0,0.0,strong_trend,126.60071428571435,7197.24,0.0,0.0,0.0,0.0
2019-11-23 02:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,127.10142857142857,7249.84,0.000275,0.000275,-0.0075833570924410424,-0.0075833570924410424
2019-11-23 03:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,119.84285714285716,7271.94,0.0,0.0,-0.0030483431358483415,-0.0030483431358483415
2019-11-23 04:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,104.27142857142859,7202.04,0.0,0.0,0.009612290530449874,0.009612290530449874
2019-11-23 05:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,100.88357142857141,7200.78,0.0,0.0,0.00017495043071136251,0.00017495043071136251
2019-11-23 06:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,95.61142857142853,7201.61,0.0,0.0,-0.00011526529070460256,-0.00011526529070460256
2019-11-23 07:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,96.7164285714285,7171.3,0.0,0.0,0.004208781092005731,0.004208781092005731
2019-11-23 08:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,95.64999999999989,7136.57,0.0,0.0,0.004842915510437473,0.004842915510437473
2019-11-23 09:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,91.44142857142846,7153.48,0.0,0.0,-0.0023694856212437276,-0.0023694856212437276
2019-11-23 10:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,88.92214285714279,7165.17,0.0,0.0,-0.0016341696628774383,-0.0016341696628774383
2019-11-23 11:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,88.70071428571418,7171.92,0.0,0.0,-0.0009420572017133644,-0.0009420572017133644
2019-11-23 12:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,83.35285714285699,7150.14,0.0,0.0,0.0030368436903924767,0.0030368436903924767
2019-11-23 13:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,75.59928571428554,7170.31,0.0,0.0,-0.002820923786107654,-0.002820923786107654
2019-11-23 14:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,75.1471428571427,7256.38,0.0,0.0,-0.012003665113502704,-0.012003665113502704
2019-11-23 15:00:00,BTC/USDT,0.0,0.0,0.0,sideways,79.10714285714266,7291.2,0.000275,0.000275,-0.000275,-0.000275
2019-11-23 16:00:00,BTC/USDT,0.0,0.0,0.0,sideways,80.91928571428551,7293.65,0.0,0.0,0.0,0.0
2019-11-23 17:00:00,BTC/USDT,0.0,0.0,0.0,sideways,80.87285714285697,7287.09,0.0,0.0,-0.0,-0.0
2019-11-23 18:00:00,BTC/USDT,0.0,0.0,0.0,sideways,78.52785714285697,7307.71,0.0,0.0,0.0,0.0
2019-11-23 19:00:00,BTC/USDT,0.0,0.0,0.0,sideways,77.65214285714266,7285.68,0.0,0.0,-0.0,-0.0
2019-11-23 20:00:00,BTC/USDT,0.0,0.0,0.0,sideways,78.31214285714266,7270.46,0.0,0.0,-0.0,-0.0
2019-11-23 21:00:00,BTC/USDT,0.0,0.0,0.0,sideways,76.08714285714275,7276.01,0.0,0.0,0.0,0.0
2019-11-23 22:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,73.64499999999991,7293.04,0.000275,0.000275,-0.0026155685258814924,-0.0026155685258814924
2019-11-23 23:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,69.0257142857142,7311.57,0.0,0.0,-0.002540778605355287,-0.002540778605355287
2019-11-24 00:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,70.64571428571422,7244.74,0.0,0.0,0.009140307758798705,0.009140307758798705
2019-11-24 01:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,68.63357142857136,7254.63,0.0,0.0,-0.0013651283551929794,-0.0013651283551929794
2019-11-24 02:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,67.11142857142853,7239.23,0.0,0.0,0.0021227822783519423,0.0021227822783519423
2019-11-24 03:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,68.69357142857136,7202.05,0.0,0.0,0.00513590533799857,0.00513590533799857
2019-11-24 04:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,63.82642857142855,7169.1,0.0,0.0,0.004575086260162009,0.004575086260162009
2019-11-24 05:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,59.029285714285706,7175.81,0.0,0.0,-0.000935961278263564,-0.000935961278263564
2019-11-24 06:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,54.89357142857144,7195.84,0.0,0.0,-0.0027913225127198515,-0.0027913225127198515
2019-11-24 07:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,54.06428571428575,7180.14,0.0,0.0,0.0021818161604482134,0.0021818161604482134
2019-11-24 08:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,53.175000000000054,7199.47,0.0,0.0,-0.0026921480639652273,-0.0026921480639652273
2019-11-24 09:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,56.24571428571432,7248.86,0.0,0.0,-0.006860227211169523,-0.006860227211169523
2019-11-24 10:00:00,BTC/USDT,0.0,0.0,0.0,sideways,64.47428571428574,7134.17,0.000275,0.000275,-0.000275,-0.000275
2019-11-24 11:00:00,BTC/USDT,0.0,0.0,0.0,sideways,71.375,7203.04,0.0,0.0,0.0,0.0
2019-11-24 12:00:00,BTC/USDT,0.0,0.0,0.0,sideways,72.37071428571426,7154.68,0.0,0.0,-0.0,-0.0
2019-11-24 13:00:00,BTC/USDT,0.0,0.0,0.0,sideways,75.19428571428567,7136.86,0.0,0.0,-0.0,-0.0
2019-11-24 14:00:00,BTC/USDT,0.0,0.0,0.0,strong_trend,81.72857142857141,7064.86,0.0,0.0,-0.0,-0.0
2019-11-24 15:00:00,BTC/USDT,0.0,0.0,0.0,strong_trend,89.5978571428572,6981.27,0.0,0.0,-0.0,-0.0
2019-11-24 16:00:00,BTC/USDT,0.0,0.0,0.0,strong_trend,95.64571428571435,7013.75,0.0,0.0,0.0,0.0
2019-11-24 17:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,99.07500000000007,7070.19,0.000275,0.000275,-0.008322050436642333,-0.008322050436642333
2019-11-24 18:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,98.14714285714288,7074.48,0.0,0.0,-0.0006067729438672398,-0.0006067729438672398
2019-11-24 19:00:00,BTC/USDT,-0.5,-0.5,0.0,strong_trend,100.96642857142862,7028.78,0.0,0.0,0.006459838744331758,0.006459838744331758
2019-11-24 20:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,103.14,7047.58,0.0,0.0,-0.002674717376273117,-0.002674717376273117
2019-11-24 21:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,104.91857142857141,7034.19,0.0,0.0,0.0018999429591434192,0.0018999429591434192
2019-11-24 22:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,105.16357142857143,7029.19,0.0,0.0,0.0007108138961273713,0.0007108138961273713
2019-11-24 23:00:00,BTC/USDT,-0.5,-0.5,0.0,crash,110.93142857142857,6903.28,0.0,0.0,0.017912447949194665,0.017912447949194665
2019-11-25 00:00:00,BTC/USDT,-0.5,-0.5,0.0,crash,106.74142857142859,6879.96,0.0,0.0,0.003378104321423936,0.003378104321423936
2019-11-25 01:00:00,BTC/USDT,-0.5,-0.5,0.0,crash,119.89357142857145,6713.49,0.0,0.0,0.024196361606753536,0.024196361606753536
2019-11-25 04:00:00,BTC/USDT,-0.5,-0.5,0.0,crash,124.59642857142866,6640.01,0.0,0.0,0.010945126901209301,0.010945126901209301
2019-11-25 05:00:00,BTC/USDT,-0.5,-0.5,0.0,crash,131.13571428571439,6540.21,0.0,0.0,0.01503009784623821,0.01503009784623821
2019-11-25 06:00:00,BTC/USDT,-0.5,-0.5,0.0,crash,127.57357142857147,6644.45,0.0,0.0,-0.015938326139374626,-0.015938326139374626
2019-11-25 07:00:00,BTC/USDT,-0.5,-0.5,0.0,crash,122.83928571428571,6672.01,0.0,0.0,-0.0041478226188773615,-0.0041478226188773615
2019-11-25 08:00:00,BTC/USDT,-0.5,-0.5,0.0,crash,120.42357142857145,6714.83,0.0,0.0,-0.00641785608834522,-0.00641785608834522
2019-11-25 09:00:00,BTC/USDT,0.0,0.0,0.0,crash,119.55000000000005,6742.75,0.000275,0.000275,-0.000275,-0.000275
2019-11-25 10:00:00,BTC/USDT,0.0,0.0,0.0,crash,132.81428571428583,6888.33,0.0,0.0,0.0,0.0
2019-11-25 11:00:00,BTC/USDT,0.0,0.0,0.0,crash,138.85285714285723,6879.02,0.0,0.0,-0.0,-0.0
2019-11-25 12:00:00,BTC/USDT,0.0,0.0,0.0,sideways,156.20857142857156,7146.59,0.0,0.0,0.0,0.0
2019-11-25 13:00:00,BTC/USDT,0.0,0.0,0.0,sideways,164.89214285714297,7122.78,0.0,0.0,-0.0,-0.0
2019-11-25 14:00:00,BTC/USDT,0.0,0.0,0.0,sideways,168.14071428571438,7165.0,0.0,0.0,0.0,0.0
2019-11-25 15:00:00,BTC/USDT,0.0,0.0,0.0,sideways,164.67857142857156,7252.95,0.0,0.0,0.0,0.0
2019-11-25 16:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,171.08000000000013,7207.03,0.000275,0.000275,0.0060562169531019035,0.0060562169531019035
2019-11-25 17:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,153.27785714285724,7211.63,0.0,0.0,-0.0006382656933576758,-0.0006382656933576758
2019-11-25 18:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,148.46785714285716,7258.99,0.0,0.0,-0.006567169974055709,-0.006567169974055709
2019-11-25 19:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,144.3614285714286,7192.7,0.0,0.0,0.009132124441554534,0.009132124441554534
2019-11-25 20:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,142.39285714285714,7160.61,0.0,0.0,0.004461467877153291,0.004461467877153291
2019-11-25 21:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,144.39214285714291,7192.74,0.0,0.0,-0.004487047891171381,-0.004487047891171381
2019-11-25 22:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,141.65071428571432,7196.49,0.0,0.0,-0.00052135903702899,-0.00052135903702899
2019-11-25 23:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,142.84999999999997,7109.57,0.0,0.0,0.012078110300993927,0.012078110300993927
2019-11-26 00:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,133.22071428571422,7137.25,0.0,0.0,-0.0038933437605932486,-0.0038933437605932486
2019-11-26 01:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,126.47785714285705,7164.96,0.0,0.0,-0.0038824477214614017,-0.0038824477214614017
2019-11-26 02:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,107.91285714285706,7136.74,0.0,0.0,0.003938612357919702,0.003938612357919702
2019-11-26 03:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,103.1514285714285,7245.85,0.0,0.0,-0.015288493065461317,-0.015288493065461317
2019-11-26 04:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,100.47928571428565,7187.49,0.0,0.0,0.008054265545105244,0.008054265545105244
2019-11-26 05:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,99.35285714285705,7247.49,0.0,0.0,-0.008347837701339511,-0.008347837701339511
2019-11-26 06:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,97.5785714285714,7165.0,0.0,0.0,0.011381871516897513,0.011381871516897513
2019-11-26 07:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,97.33,7176.35,0.0,0.0,-0.0015840893230985031,-0.0015840893230985031
2019-11-26 08:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,102.29428571428578,7168.0,0.0,0.0,0.0011635441415204228,0.0011635441415204228
2019-11-26 09:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,98.96928571428576,7161.1,0.0,0.0,0.0009626116071428381,0.0009626116071428381
2019-11-26 10:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,93.22714285714294,7162.05,0.0,0.0,-0.00013266118333765675,-0.00013266118333765675
2019-11-26 11:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,98.50357142857145,7170.52,0.0,0.0,-0.0011826222938964293,-0.0011826222938964293
2019-11-26 12:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,103.54785714285715,7134.96,0.0,0.0,0.004959194033347658,0.004959194033347658
2019-11-26 13:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,103.29071428571433,7055.27,0.0,0.0,0.01116894838933924,0.01116894838933924
2019-11-26 14:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,102.24928571428576,7068.35,0.0,0.0,-0.00185393330092265,-0.00185393330092265
2019-11-26 15:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,101.40714285714292,7095.34,0.0,0.0,-0.0038184300437866803,-0.0038184300437866803
2019-11-26 16:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,101.39428571428574,7114.75,0.0,0.0,-0.0027355982940915347,-0.0027355982940915347
2019-11-26 17:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,96.77357142857143,7078.48,0.0,0.0,0.005097860079412597,0.005097860079412597
2019-11-26 18:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,96.71214285714288,7094.44,0.0,0.0,-0.0022547213526067367,-0.0022547213526067367
2019-11-26 19:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,93.19500000000004,7076.69,0.0,0.0,0.00250195928078889,0.00250195928078889
2019-11-26 20:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,83.77500000000002,7104.5,0.0,0.0,-0.003929803340262161,-0.003929803340262161
2019-11-26 21:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,82.51357142857147,7106.95,0.0,0.0,-0.0003448518544584278,-0.0003448518544584278
2019-11-26 22:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,77.61642857142859,7137.73,0.0,0.0,-0.004330971795214467,-0.004330971795214467
2019-11-26 23:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,77.8328571428572,7156.14,0.0,0.0,-0.002579251386645387,-0.002579251386645387
2019-11-27 00:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,78.40500000000007,7156.37,0.0,0.0,-3.214023202446903e-05,-3.214023202446903e-05
2019-11-27 01:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,69.27857142857154,7148.12,0.0,0.0,0.0011528190968326246,0.0011528190968326246
2019-11-27 02:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,62.883571428571486,7139.37,0.0,0.0,0.0012240980845312777,0.0012240980845312777
2019-11-27 03:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,62.74785714285723,7071.27,0.0,0.0,0.009538656772236087,0.009538656772236087
2019-11-27 04:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,60.7378571428572,7064.57,0.0,0.0,0.0009474959943547301,0.0009474959943547301
2019-11-27 05:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,59.39357142857151,7062.97,0.0,0.0,0.00022648229120802998,0.00022648229120802998
2019-11-27 06:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,58.41214285714295,7084.24,0.0,0.0,-0.0030114810058656794,-0.0030114810058656794
2019-11-27 07:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,58.3892857142859,7069.4,0.0,0.0,0.0020947906903210356,0.0020947906903210356
2019-11-27 08:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,58.278571428571595,7034.61,0.0,0.0,0.004921209720768371,0.004921209720768371
2019-11-27 09:00:00,BTC/USDT,-0.5,-0.5,0.0,crash,67.94571428571446,6887.59,0.0,0.0,0.02089952392527794,0.02089952392527794
2019-11-27 10:00:00,BTC/USDT,-0.5,-0.5,0.0,crash,71.16357142857161,6906.62,0.0,0.0,-0.002762940302776462,-0.002762940302776462
2019-11-27 11:00:00,BTC/USDT,-0.5,-0.5,0.0,sideways,86.0728571428573,7147.74,0.0,0.0,-0.03491143279925635,-0.03491143279925635
2019-11-27 12:00:00,BTC/USDT,0.0,0.0,0.0,sideways,98.43642857142875,7232.55,0.000275,0.000275,-0.000275,-0.000275
2019-11-27 13:00:00,BTC/USDT,0.0,0.0,0.0,sideways,97.85571428571446,7255.16,0.0,0.0,0.0,0.0
2019-11-27 14:00:00,BTC/USDT,0.0,0.0,0.0,sideways,101.00500000000011,7225.7,0.0,0.0,-0.0,-0.0
2019-11-27 15:00:00,BTC/USDT,0.0,0.0,0.0,sideways,107.67714285714295,7305.58,0.0,0.0,0.0,0.0
2019-11-27 16:00:00,BTC/USDT,0.0,0.0,0.0,sideways,127.4757142857144,7475.0,0.0,0.0,0.0,0.0
2019-11-27 17:00:00,BTC/USDT,0.0,0.0,0.0,strong_trend,131.3485714285715,7555.03,0.0,0.0,0.0,0.0
2019-11-27 18:00:00,BTC/USDT,0.0,0.0,0.0,sideways,138.49357142857147,7492.86,0.0,0.0,-0.0,-0.0
2019-11-27 19:00:00,BTC/USDT,1.0,1.0,0.0,sideways,141.65500000000006,7563.81,0.00055,0.00055,0.018388029003611413,0.018388029003611413
2019-11-27 20:00:00,BTC/USDT,1.0,1.0,0.0,sideways,146.97571428571433,7553.79,0.0,0.0,-0.002649458407866012,-0.002649458407866012
2019-11-27 21:00:00,BTC/USDT,1.0,1.0,0.0,sideways,148.9542857142857,7537.5,0.0,0.0,-0.004313066685729838,-0.004313066685729838
