start_idx,start_ts,rule_sharpe,ml_sharpe,delta_sharpe,gated_sharpe,delta_gated_sharpe,rule_total_return_pct,ml_total_return_pct,delta_total_return_pct,gated_total_return_pct,delta_gated_total_return_pct,rule_max_drawdown_pct,ml_max_drawdown_pct,delta_max_drawdown_pct,gated_max_drawdown_pct,delta_gated_max_drawdown_pct,rule_final_capital_usdt,ml_final_capital_usdt,delta_final_capital_usdt,gated_final_capital_usdt,delta_gated_final_capital_usdt,start_regime
26729,2022-12-09 07:00:00,0.055791838072529486,1.2391372664233742,1.1833454283508447,0.01940887262563991,-0.03638296544688958,-25.52077109561346,56.36851267040175,81.88928376601521,-17.297797079581024,8.222974016032435,-74.43600390285545,-35.46559702796136,38.97040687489409,-72.84314185040976,1.5928620524456818,372.3961445219327,781.8425633520087,409.446418830076,413.51101460209486,41.11487008016218,sideways
50139,2025-08-10 18:00:00,0.3324571393808316,-0.5931853336331693,-0.9256424730140009,-0.3659159645265798,-0.6983731039074115,2.22939565016953,-20.181389592045416,-22.410785242214946,-25.681642707102824,-27.911038357272353,-43.0260445506892,-34.459014759146314,8.567029791542886,-43.94608342811884,-0.92003887742964,511.14697825084767,399.0930520397729,-112.05392621107478,371.5917864644859,-139.55519178636177,sideways
38334,2024-04-05 21:00:00,0.045889394623927104,-0.5129961633866086,-0.5588855580105356,-0.5621882825860651,-0.6080776772099923,-25.601491530064713,-25.640725099663896,-0.03923356959918323,-39.347086474273496,-13.745594944208783,-64.88646065282599,-43.417121579371674,21.469339073454314,-54.89660517529268,9.989855477533311,371.99254234967646,371.79637450168053,-0.19616784799592324,303.2645676286325,-68.72797472104395,sideways
31281,2023-06-17 00:00:00,0.2862834156853065,-0.20790508684051645,-0.49418850252582297,-0.20243618502666932,-0.48871960071197584,-12.086045370529474,-13.776530473337,-1.6904851028075267,-28.50467922314519,-16.418633852615713,-60.00774965870325,-30.10102531987895,29.906724338824297,-57.17723085212807,2.830518806575178,439.56977314735263,431.117347633315,-8.452425514037657,357.476603884274,-82.09316926307861,sideways
26052,2022-11-11 02:00:00,0.2758507992865668,1.0106325348656675,0.7347817355791006,0.06176411233690337,-0.21408668694966343,-12.446493067479935,42.728264635794176,55.17475770327411,-14.317891848462516,-1.871398780982581,-71.42744665120586,-35.465597027961195,35.96184962324466,-66.66543021530961,4.762016435896243,437.7675346626003,713.6413231789709,275.87378851637055,428.41054075768744,-9.356993904912883,crash
2787,2020-03-15 17:00:00,0.9879427503131748,0.9879427503131748,0.0,0.9879427503131748,0.0,48.96207378589461,48.96207378589461,0.0,48.96207378589461,0.0,-80.92860580676056,-80.92860580676056,0.0,-80.92860580676056,0.0,744.810368929473,744.810368929473,0.0,744.810368929473,0.0,crash
3590,2020-04-18 04:00:00,1.2980414560482025,1.2980414560482025,0.0,1.2980414560482025,0.0,129.05135201544203,129.05135201544203,0.0,129.05135201544203,0.0,-80.92860580676054,-80.92860580676054,0.0,-80.92860580676054,0.0,1145.2567600772102,1145.2567600772102,0.0,1145.2567600772102,0.0,sideways
31525,2023-06-27 04:00:00,-0.0006982032762821293,-0.5244746711649283,-0.5237764678886462,-0.5054157574192514,-0.5047175541429693,-31.262410139959297,-22.965007114514457,8.29740302544484,-40.79751954690566,-9.535109406946365,-60.00774965870318,-30.101025319879128,29.906724338824056,-56.70588034446355,3.3018693142396316,343.6879493002035,385.1749644274277,41.4870151272242,296.01240226547174,-47.67554703473178,sideways
224,2019-11-29 15:00:00,0.1350540132455457,0.1350540132455457,0.0,0.1350540132455457,0.0,-28.12283985844767,-28.12283985844767,0.0,-28.12283985844767,0.0,-58.419811399615426,-58.419811399615426,0.0,-58.419811399615426,0.0,359.38580070776163,359.38580070776163,0.0,359.38580070776163,0.0,strong_trend
2166,2020-02-18 14:00:00,0.47092263265687284,0.47092263265687284,0.0,0.47092263265687284,0.0,-21.945870111237276,-21.945870111237276,0.0,-21.945870111237276,0.0,-80.92860580676054,-80.92860580676054,0.0,-80.92860580676054,0.0,390.2706494438136,390.2706494438136,0.0,390.2706494438136,0.0,sideways
11209,2021-03-02 03:00:00,0.9503490382240014,1.2232645447882076,0.27291550656420616,1.036428046229951,0.0860790080059497,42.867600885450784,110.8873872609132,68.01978637546242,64.33195343139285,21.464352545942063,-61.496265498368984,-55.67862230673608,5.817643191632904,-55.67862230673608,5.817643191632904,714.338004427254,1054.436936304566,340.098931877312,821.6597671569642,107.32176272971026,crash
45225,2025-01-18 00:00:00,0.5663607714366584,-0.3147538336299341,-0.8811146050665926,-0.6252931505528825,-1.1916539219895408,15.496460774577137,-17.873084691880294,-33.36954546645743,-39.93893702677009,-55.43539780134723,-55.637044177950514,-35.76830792188449,19.868736256066022,-57.8627770462278,-2.2257328682772837,577.4823038728857,410.6345765405985,-166.8477273322872,300.30531486614956,-277.17698900673616,sideways
23475,2022-07-26 17:00:00,0.8298908337338288,1.5786297804748615,0.7487389467410327,0.8345263418198168,0.004635508085988005,39.39946871564237,111.80567903241005,72.40621031676768,40.32908039417234,0.929611678529966,-62.604788848313,-31.792799253882077,30.811989594430923,-55.02182916721261,7.582959681100391,696.9973435782118,1059.0283951620502,362.03105158383835,701.6454019708617,4.648058392649887,sideways
36296,2024-01-11 23:00:00,0.29049405855626614,-0.9234706937688012,-1.2139647523250674,-0.1940127772552117,-0.48450683581147785,-8.460717755987336,-36.74191363219188,-28.281195876204546,-28.217367464702225,-19.75664970871489,-59.59571042239371,-43.92925485666258,15.666455565731127,-56.295663347977055,3.3000470744166535,457.69641122006334,316.2904318390406,-141.40597938102275,358.91316267648887,-98.78324854357447,sideways
21052,2022-04-16 18:00:00,1.7321416988217069,2.691286408775147,0.95914470995344,2.344341870389219,0.612200171567512,249.37995850578213,353.6123083990421,104.23234989325996,309.5983569967929,60.21839849101079,-59.03061078406036,-29.43001210763214,29.600598676428216,-50.30610060039105,8.72451018366931,1746.8997925289107,2268.0615419952105,521.1617494662999,2047.9917849839646,301.09199245505397,crash
8855,2020-11-23 18:00:00,1.6400121311691442,1.7224476939472164,0.08243556277807218,1.6131621149243067,-0.026850016244837516,285.12197867521303,342.9231910142092,57.80121233899615,268.3766762072832,-16.745302467929832,-80.92860580676056,-80.92860580676056,0.0,-80.92860580676056,0.0,1925.6098933760652,2214.615955071046,289.00606169498064,1841.8833810364158,-83.72651233964939,sideways
18985,2022-01-20 15:00:00,2.1760286227633863,2.665015288922916,0.4889866661595299,2.830246903766357,0.6542182810029709,459.44548983364797,378.29867279532453,-81.14681703832343,485.29470475802106,25.849214924373086,-44.78454683946785,-39.471578606071155,5.312968233396695,-39.409048666906244,5.375498172561606,2797.2274491682397,2391.4933639766227,-405.73408519161694,2926.473523790105,129.24607462186532,crash
