symbol,policy_id,policy_family,classification,validation_return_pct,validation_sharpe,validation_sortino,oos_return_pct,oos_sharpe,oos_sortino,oos_max_drawdown_pct,oos_calmar,oos_profit_factor,oos_expectancy_pct,oos_win_rate_pct,oos_average_trade_pct,oos_median_trade_pct,oos_worst_trade_pct,oos_fees_pct,oos_slippage_pct,oos_trades,oos_exposure_pct,oos_average_holding_bars,oos_mae_pct,oos_mfe_pct,oos_tp_any_rate_pct,walk_forward_median_return_pct,walk_forward_median_sharpe,walk_forward_median_max_drawdown_pct,stress_median_sharpe,stress_profitable_pct,delta_oos_return_pct,delta_oos_sharpe,delta_oos_max_drawdown_pct
ETH/USDT,atr_grid_1.0_2.0,atr_grid,DIAGNOSTIC_ONLY,24.685656426592594,1.0157094137026301,0.6032087819706794,60.50148699828624,1.2622478482544022,0.6771427930344679,-21.51273331381184,1.2043379071958686,1.5095314951934387,0.4629655656635605,48.148148148148145,0.4629655656635605,-0.22377200906949718,-8.407196432144989,7.5600000000000005,4.32,108,8.497776542523624,22.564814814814813,-1.64861970441663,4.325800967723937,68.51851851851852,58.58139890547881,1.0928033894759555,-20.8227969878602,1.2247884057948506,100.0,-58.01569592291419,-0.17898484783486035,5.157144913667178
ETH/USDT,atr_grid_1.5_3.0,atr_grid,DIAGNOSTIC_ONLY,27.08087783798099,1.0391563465310476,0.5954244764922566,62.817473303321194,1.2318619905366688,0.6665914874064248,-21.480336736906914,1.2471884149900987,1.4845719478647004,0.48330701606112086,46.2962962962963,0.48330701606112086,-0.5324307645959891,-8.407196432144989,7.5600000000000005,4.32,108,9.25792106725959,22.564814814814813,-1.64861970441663,4.325800967723937,56.481481481481474,64.78412807687191,1.121136979350783,-21.60703834976828,1.360021889113614,100.0,-55.699709617879236,-0.20937070555259374,5.189541490572104
ETH/USDT,atr_grid_2.0_4.0,atr_grid,DIAGNOSTIC_ONLY,31.859476542662613,1.1337365607723209,0.6650636225957761,70.29662238340113,1.2637881835657274,0.6726678486296116,-20.644887347853924,1.4334483494219123,1.514739357845695,0.5313818325120949,45.370370370370374,0.5313818325120949,-0.5462198437395351,-8.407196432144989,7.5600000000000005,4.32,108,9.794330183435243,22.564814814814813,-1.64861970441663,4.325800967723937,53.70370370370371,77.1155566024076,1.207067893618516,-20.351561562916082,1.5825520977709862,100.0,-48.2205605377993,-0.1774445125235351,6.0249908796250935
ETH/USDT,fixed_pct_0.005_0.010,fixed_pct,DIAGNOSTIC_ONLY,14.147077947888764,0.6746422202790406,0.38805142799106096,42.091665197599035,1.029228159921636,0.5608571354905942,-16.553177759410175,1.127061142782873,1.4376785240138186,0.3456760316541421,45.370370370370374,0.3456760316541421,-0.28927252345193966,-3.873523216072499,7.5600000000000005,4.32,108,7.904391328515842,22.564814814814813,-1.64861970441663,4.325800967723937,75.92592592592592,32.33769501910703,0.7318588693918073,-20.069484345248263,1.2581622881126486,100.0,-76.42551772360139,-0.41200453616762656,10.116700468068842
ETH/USDT,fixed_pct_0.010_0.020,fixed_pct,DIAGNOSTIC_ONLY,20.2316176078166,0.8667267809125272,0.5144911300783688,53.29508100827856,1.1742917286837604,0.635181575754965,-18.67179213822506,1.2384133685731455,1.4720245109467152,0.4195798036501053,49.074074074074076,0.4195798036501053,-0.24284175198973712,-6.0778473241087445,7.5600000000000005,4.32,108,8.5366870483602,22.564814814814813,-1.64861970441663,4.325800967723937,63.888888888888886,48.35114442374115,0.9635295704994662,-20.098682865544355,1.4287431985491814,100.0,-65.22210191292187,-0.2669409674055021,7.998086089253956
ETH/USDT,vol_normalized_0.50_0.75,vol_normalized,DIAGNOSTIC_ONLY,38.178569193177616,1.010180157761881,0.5716381535458589,128.80217031103598,1.519942708019862,0.8269997932371103,-26.32581274464284,1.885429170306308,1.7758915755906792,0.8644601100654563,39.81481481481482,0.8644601100654563,-0.8658262962889761,-8.407196432144989,7.5600000000000005,4.32,108,12.925236242356867,22.564814814814813,-1.64861970441663,4.325800967723937,0.9259259259259258,108.80394659443115,1.1657307805868442,-29.426789415398765,1.402413270900016,100.0,10.28498738983555,0.07871001193059945,0.34406548283617866
ETH/USDT,vol_normalized_0.75_1.00,vol_normalized,DIAGNOSTIC_ONLY,38.178569193177616,1.010180157761881,0.5716381535458589,129.40340716623257,1.5218333650596074,0.8274882983388947,-26.32581274464284,1.892697232736404,1.7788804947597867,0.8677902163266776,39.81481481481482,0.8677902163266776,-0.8658262962889761,-8.407196432144989,7.5600000000000005,4.32,108,12.94608115619789,22.564814814814813,-1.64861970441663,4.325800967723937,0.0,109.14678264666657,1.1665851624344097,-29.426789415398765,1.402413270900016,100.0,10.886224245032139,0.0806006689703449,0.34406548283617866
ETH/USDT,atr_dynamic_0.50_1.00,atr_dynamic,DIAGNOSTIC_ONLY,26.32823467561025,1.0621935435513556,0.6236300739642,56.79285469164592,1.175744088057171,0.6294245589381721,-21.512875843924306,1.138083639752643,1.485976329504174,0.44473828488721545,49.074074074074076,0.44473828488721545,-0.23511157951079464,-8.407196432144989,7.5600000000000005,4.32,108,8.570038910505836,22.564814814814813,-1.64861970441663,4.325800967723937,70.37037037037037,60.37351960263191,1.0801391106019924,-21.786144201507035,1.265447304780722,100.0,-61.72432822955451,-0.2654886080320915,5.157002383554712
ETH/USDT,atr_dynamic_0.75_1.00,atr_dynamic,DIAGNOSTIC_ONLY,28.76604858347762,1.1214977438650686,0.6549434787955439,52.97871675108821,1.0790718379200706,0.5711508934004088,-21.384140156910604,1.0755448622023287,1.4410276548661962,0.4264875725620075,48.148148148148145,0.4264875725620075,-0.1493065374617541,-8.407196432144989,7.5600000000000005,4.32,108,8.932740411339633,22.564814814814813,-1.64861970441663,4.325800967723937,58.333333333333336,66.32613119847244,1.1202579701419093,-21.14077698805408,1.363099170469786,100.0,-65.53846617011223,-0.36216085816919197,5.285738070568414
ETH/USDT,mfe_quantile_q75_50_100,mfe_quantile,DIAGNOSTIC_ONLY,39.99330562225245,1.2560778017708185,0.7354966627982442,84.83023630142874,1.3885340746686565,0.764301808701359,-21.152909796646348,1.648272513135838,1.5705015772271211,0.61252133248338,41.66666666666667,0.61252133248338,-0.8235304537096887,-8.407196432144989,7.5600000000000005,4.32,108,10.886603668704836,22.564814814814813,-1.64861970441663,4.325800967723937,34.25925925925926,91.34631003446125,1.294390796057841,-21.512480475889777,1.7497886254751591,100.0,-33.68694661977169,-0.052698621420605996,5.516968430832669
