Date,ADA-USD,ARB-USD,AVAX-USD,BTC-USD,DOT-USD,ETH-USD,FET-USD,INJ-USD,LINK-USD,NEAR-USD,OP-USD,RENDER-USD,SOL-USD
2024-01-19,0.503150999546051,0.00041599999531172216,32.643001556396484,41618.40625,6.874605178833008,2489.49853515625,0.6170660257339478,36.07280731201172,16.04130744934082,3.002487897872925,3.1978518962860107,4.1224517822265625,93.38616943359375
2024-01-20,0.5150049924850464,0.00041700000292621553,32.80842590332031,41665.5859375,6.898894786834717,2469.589111328125,0.6108649969100952,35.410430908203125,15.742375373840332,2.9594430923461914,3.185628890991211,4.000330924987793,92.56983947753906
2024-01-21,0.5031049847602844,0.0004149999876972288,32.473045349121094,41545.78515625,6.807318210601807,2453.9130859375,0.5919489860534668,35.86124801635742,15.391012191772461,2.9202721118927,3.111747980117798,3.9801130294799805,90.84843444824219
2024-01-22,0.4785020053386688,0.00039500001003034413,29.48309326171875,39507.3671875,6.332924842834473,2310.826416015625,0.5587220191955566,33.83669662475586,14.544947624206543,2.6442298889160156,2.9742109775543213,3.7422330379486084,83.62281036376953
2024-01-23,0.4767490029335022,0.0003980000037699938,30.59178352355957,39845.55078125,6.35443115234375,2240.68603515625,0.570468008518219,32.92115783691406,14.274681091308594,2.649487018585205,2.8169710636138916,3.739016056060791,84.27450561523438
2024-01-24,0.47629600763320923,0.00040099999750964344,31.217866897583008,40077.07421875,6.459842205047607,2233.561767578125,0.6006029844284058,33.063140869140625,14.23513412475586,2.6818900108337402,2.8561270236968994,3.8525209426879883,88.73200988769531
2024-01-25,0.46647900342941284,0.00039900001138448715,30.48063850402832,39933.80859375,6.434463024139404,2217.710205078125,0.579289972782135,31.801382064819336,13.757712364196777,2.6978509426116943,2.93574595451355,3.71323299407959,86.88921356201172
2024-01-26,0.48529401421546936,0.0004189999890513718,32.27981948852539,41816.87109375,6.672458171844482,2267.19970703125,0.6109859943389893,33.781742095947266,14.195534706115723,2.9223029613494873,3.0698699951171875,3.919666051864624,92.44236755371094
2024-01-27,0.48632100224494934,0.00042100000428035855,33.261962890625,42120.0546875,6.6702470779418945,2267.885986328125,0.6241869926452637,35.04589080810547,14.34029769897461,2.9093520641326904,3.0690040588378906,4.079991817474365,94.16321563720703
2024-01-28,0.4897190034389496,0.0004199999966658652,34.79377365112305,42035.59375,6.839127063751221,2257.208740234375,0.6016929745674133,36.370548248291016,14.517561912536621,2.880887985229492,3.0261130332946777,3.974163055419922,95.93798065185547
2024-01-29,0.5252749919891357,0.0004330000083427876,36.073768615722656,43288.24609375,7.030881881713867,2317.064208984375,0.6276429891586304,37.43513870239258,14.988256454467773,3.007158041000366,3.164850950241089,4.285258769989014,101.56666564941406
2024-01-30,0.5141649842262268,0.0004290000069886446,35.144779205322266,42952.609375,6.8419671058654785,2344.49365234375,0.6003010272979736,35.46120834350586,15.467368125915527,3.0091350078582764,3.15706205368042,4.604896068572998,101.47297668457031
2024-01-31,0.49825599789619446,0.00042600001324899495,33.16189956665039,42582.60546875,6.655735969543457,2282.54443359375,0.5668569803237915,33.89017105102539,15.39860725402832,2.822042942047119,2.9013760089874268,4.327096939086914,97.0287094116211
2024-02-01,0.5070229768753052,0.0004309999931138009,33.82854080200195,43075.7734375,6.791077136993408,2303.82470703125,0.5415930151939392,33.85118865966797,17.184246063232422,2.853393077850342,2.975126028060913,4.602194786071777,97.84669494628906
2024-02-02,0.5139579772949219,0.00043200000072829425,36.707916259765625,43185.859375,6.936224937438965,2308.0380859375,0.5689359903335571,34.613407135009766,17.791160583496094,2.8985190391540527,3.008023977279663,4.586678981781006,100.44052124023438
2024-02-03,0.5128610134124756,0.0004299999854993075,35.91640090942383,42992.25,6.8314900398254395,2296.038330078125,0.5615990161895752,33.01685333251953,17.661924362182617,2.814734935760498,2.957242012023926,4.717538833618164,97.8799819946289
2024-02-04,0.49425598978996277,0.00042600001324899495,34.844993591308594,42583.58203125,6.6672282218933105,2289.546142578125,0.5238549709320068,32.29887008666992,18.17605972290039,2.753314971923828,2.9920589923858643,4.648835182189941,95.47695922851562
2024-02-05,0.49333998560905457,0.00042699999175965786,34.50077438354492,42658.66796875,6.726913928985596,2298.888916015625,0.5262179970741272,31.906944274902344,19.131561279296875,2.7462809085845947,3.092039108276367,4.3955979347229,95.54866027832031
2024-02-06,0.4984630048274994,0.0004309999931138009,34.1414680480957,43084.671875,6.805706977844238,2372.201904296875,0.5283529758453369,31.172460556030273,18.29801368713379,2.733901023864746,3.3236958980560303,4.268073081970215,96.86107635498047
2024-02-07,0.5017729997634888,0.00044299999717622995,35.27924728393555,44318.22265625,6.939929962158203,2423.7451171875,0.5581880211830139,32.93339157104492,18.85492515563965,2.866760015487671,3.3598580360412598,4.464715957641602,100.97927856445312
2024-02-08,0.5292689800262451,0.0004529999860096723,35.427764892578125,45301.56640625,7.0146660804748535,2419.906494140625,0.558830976486206,32.801998138427734,18.231304168701172,2.925611972808838,3.302067995071411,4.433060169219971,102.78563690185547
2024-02-09,0.5407919883728027,0.0004720000142697245,38.01095962524414,47147.19921875,7.19149112701416,2487.515625,0.6080020070075989,34.854488372802734,18.46788215637207,2.9934680461883545,3.4647979736328125,4.705367088317871,106.93333435058594
2024-02-10,0.5514119863510132,0.0004780000017490238,40.2883186340332,47771.27734375,7.208862781524658,2501.228271484375,0.6276280283927917,35.01785659790039,19.091100692749023,3.0457100868225098,3.365269899368286,4.658594131469727,109.1314697265625
2024-02-11,0.5414100289344788,0.0004830000107176602,39.732269287109375,48293.91796875,7.096012115478516,2507.570556640625,0.6326619982719421,35.138980865478516,20.12895965576172,3.125072956085205,3.530479907989502,4.6265950202941895,107.49528503417969
2024-02-12,0.560030996799469,0.0014990000054240227,41.08818817138672,49958.22265625,7.346063137054443,2658.115966796875,0.6689590215682983,36.914920806884766,20.491962432861328,3.388375997543335,3.824302911758423,4.802425861358643,111.99275207519531
2024-02-13,0.5449960231781006,0.0004980000085197389,39.765350341796875,49742.44140625,7.362933158874512,2642.185302734375,0.6681280136108398,34.71195602416992,19.88628387451172,3.2164299488067627,3.7317230701446533,4.898086071014404,112.57930755615234
2024-02-14,0.5773019790649414,0.0005179999861866236,42.26839065551758,51826.6953125,7.658267021179199,2777.90234375,0.6819859743118286,35.406639099121094,20.277942657470703,3.3352439403533936,3.825345039367676,5.0065741539001465,116.97632598876953
2024-02-15,0.6083629727363586,0.0005189999938011169,41.596004486083984,51938.5546875,7.778054237365723,2824.37890625,0.6539160013198853,34.11452865600586,19.94938087463379,3.400365114212036,3.8627700805664062,5.309088230133057,113.69940948486328
2024-02-16,0.5988720059394836,0.000522000016644597,40.312129974365234,52160.203125,7.657581806182861,2803.69140625,0.7076020240783691,34.534366607666016,19.57235336303711,3.280803918838501,3.64443302154541,5.293162822723389,110.44591522216797
2024-02-17,0.6083459854125977,0.0005169999785721302,39.762489318847656,51662.99609375,7.7043538093566895,2786.672607421875,0.7873560190200806,37.79587173461914,20.03460693359375,3.331804037094116,3.5794379711151123,5.678030014038086,108.98401641845703
2024-02-18,0.6187340021133423,0.0005210000090301037,40.254661560058594,52122.546875,7.8500590324401855,2878.998046875,0.823639988899231,38.878108978271484,20.096508026123047,3.5160930156707764,3.786046028137207,5.843574047088623,112.17467498779297
2024-02-19,0.6310629844665527,0.0005179999861866236,39.482234954833984,51779.14453125,8.029154777526855,2943.57470703125,0.9772109985351562,37.57719421386719,19.820606231689453,3.533247947692871,3.957681894302368,6.3457112312316895,111.4853286743164
2024-02-20,0.6221650242805481,0.0005230000242590904,38.52740478515625,52284.875,7.733205795288086,3013.503662109375,1.0591750144958496,36.4806022644043,19.295194625854492,3.401885986328125,4.058883190155029,6.486446857452393,108.45964050292969
2024-02-21,0.5984579920768738,0.0005179999861866236,37.63543701171875,51839.1796875,7.468303203582764,2970.35546875,1.1442240476608276,35.099082946777344,18.58225440979004,3.2431859970092773,3.7641210556030273,6.915703773498535,105.1252212524414
2024-02-22,0.5859019756317139,0.0005130000063218176,36.75072479248047,51304.97265625,7.482891082763672,2971.00732421875,1.103016972541809,34.08971405029297,18.112953186035156,3.2456159591674805,3.6340789794921875,7.383673191070557,101.66979217529297
2024-02-23,0.5832419991493225,0.0005070000188425183,35.92631912231445,50731.94921875,7.563416004180908,2921.658203125,1.0573890209197998,32.94074630737305,17.939098358154297,3.35782790184021,3.5118370056152344,7.354091167449951,99.95469665527344
2024-02-24,0.5966960191726685,0.0005159999709576368,36.73804473876953,51571.1015625,7.809398174285889,2992.385986328125,1.0794249773025513,34.63570785522461,18.52635955810547,3.8612709045410156,3.669167995452881,7.219275951385498,104.1335220336914
2024-02-25,0.5913789868354797,0.0005169999785721302,37.44997024536133,51733.23828125,7.923061847686768,3112.697265625,1.104017972946167,35.76310729980469,18.704635620117188,3.708153009414673,3.8751630783081055,7.208809852600098,103.4534912109375
2024-02-26,0.6197360157966614,0.0005450000171549618,39.33618927001953,54522.40234375,8.10434341430664,3178.99365234375,1.1161030530929565,36.716739654541016,19.116256713867188,4.097135066986084,3.8317089080810547,7.595814228057861,109.91853332519531
2024-02-27,0.6242160201072693,0.0005699999746866524,39.268646240234375,57085.37109375,8.371495246887207,3244.519287109375,1.0757739543914795,40.06729507446289,19.036426544189453,3.9530210494995117,3.7063159942626953,7.197319984436035,108.3880844116211
2024-02-28,0.6310589909553528,0.0006249999860301614,40.2947883605957,62504.7890625,8.342618942260742,3385.703857421875,1.362947940826416,43.69327163696289,19.431785583496094,3.885641098022461,3.770097017288208,8.004193305969238,118.05220031738281
2024-02-29,0.655646026134491,0.0006130000110715628,40.935386657714844,61198.3828125,8.255024909973145,3341.919677734375,1.4612879753112793,40.921390533447266,19.287715911865234,3.870361089706421,3.699397087097168,7.508315086364746,125.71151733398438
2024-03-01,0.7190809845924377,0.0012489999644458294,42.85532760620117,62440.6328125,8.674229621887207,3435.053955078125,1.71983802318573,45.28921127319336,20.0609073638916,3.9619879722595215,3.759303092956543,7.876254081726074,129.9904022216797
2024-03-02,0.7409279942512512,0.0006200000061653554,44.33390808105469,62029.84765625,9.436100959777832,3422.0498046875,1.8055709600448608,42.76396179199219,21.421598434448242,4.491659164428711,3.989346981048584,7.650668144226074,129.70018005371094
2024-03-03,0.7282379865646362,0.0006309999735094607,42.6048583984375,63167.37109375,9.797439575195312,3490.99365234375,1.7745029926300049,40.73651885986328,20.513017654418945,4.440537929534912,3.991702079772949,7.560947895050049,130.45086669921875
2024-03-04,0.7712939977645874,0.0006840000278316438,43.08823776245117,68330.4140625,9.911170959472656,3630.433837890625,1.7232860326766968,40.71021270751953,20.44875717163086,4.338475227355957,3.9122440814971924,7.37542200088501,133.194580078125
2024-03-05,0.6934900283813477,0.0006389999762177467,39.50013732910156,63801.19921875,9.330388069152832,3554.964599609375,1.7347060441970825,37.75370788574219,19.010520935058594,4.249266147613525,4.515111923217773,6.898859977722168,125.70671081542969
2024-03-06,0.7338209748268127,0.000661000027321279,41.51433563232422,66106.8046875,10.514226913452148,3819.226318359375,2.419281005859375,38.8103141784668,20.075965881347656,5.862256050109863,4.549245834350586,9.310248374938965,130.7420196533203
2024-03-07,0.7447419762611389,0.0006699999794363976,43.29000473022461,66925.484375,10.422065734863281,3874.34765625,2.5956859588623047,42.894588470458984,20.127426147460938,5.5399627685546875,4.6721601486206055,10.020926475524902,143.9778594970703
2024-03-08,0.7248539924621582,0.0006840000278316438,42.74036407470703,68300.09375,10.665131568908691,3892.06103515625,2.7557260990142822,41.5673713684082,19.741352081298828,5.754786968231201,4.48897123336792,10.473992347717285,145.2400360107422
2024-03-09,0.7437130212783813,0.0006849999772384763,43.000335693359375,68498.8828125,10.522542953491211,3915.4189453125,3.082387924194336,40.95205307006836,20.028526306152344,6.210823059082031,4.703312873840332,12.337565422058105,144.6072540283203
2024-03-10,0.7172269821166992,0.0006900000153109431,42.052711486816406,69019.7890625,10.278813362121582,3881.193115234375,2.7770650386810303,40.11836242675781,21.75461196899414,5.956162929534912,4.542778015136719,11.361845970153809,144.5151824951172
2024-03-11,0.7741900086402893,0.0007210000185295939,49.007232666015625,72123.90625,11.036376953125,4066.445068359375,2.703205108642578,42.588314056396484,21.289613723754883,6.68389892578125,4.584794998168945,11.476539611816406,148.75096130371094
2024-03-12,0.7480549812316895,0.0007149999728426337,55.59136962890625,71481.2890625,10.726625442504883,3980.273193359375,2.6807570457458496,52.04340362548828,20.66677474975586,8.022502899169922,4.3606858253479,11.399665832519531,151.01544189453125
