Date,equity,vix,world
2017-05-25,2413.5,9.989999771118164,68.39046478271484
2017-05-26,2413.75,9.8100004196167,68.39046478271484
2017-05-30,2410.75,10.380000114440918,68.49195098876953
2017-05-31,2411.0,10.40999984741211,68.34820556640625
2017-06-01,2429.5,9.890000343322754,68.88090515136719
2017-06-02,2437.75,9.75,69.2191390991211
2017-06-05,2434.5,10.069999694824219,68.9992904663086
2017-06-06,2430.75,10.449999809265137,68.85554504394531
2017-06-07,2432.0,10.390000343322754,68.88936614990234
2017-06-08,2432.5,10.15999984741211,68.92317962646484
2017-06-09,2430.5,10.699999809265137,68.8048095703125
2017-06-12,2428.5,11.460000038146973,68.67797088623047
2017-06-13,2440.0,10.420000076293945,69.05848693847656
2017-06-14,2437.25,10.640000343322754,68.88090515136719
2017-06-15,2434.25,10.899999618530273,68.50885009765625
2017-06-16,2433.75,10.380000114440918,68.89781951904297
2017-06-19,2447.5,10.369999885559082,69.32907104492188
2017-06-20,2437.5,10.859999656677246,68.72509002685547
2017-06-21,2433.5,10.75,68.6054916381836
2017-06-22,2431.75,10.479999542236328,68.6054916381836
2017-06-23,2435.0,10.020000457763672,68.8276138305664
2017-06-26,2436.0,9.899999618530273,68.89595031738281
2017-06-27,2420.5,11.0600004196167,68.6054916381836
2017-06-28,2438.5,10.029999732971191,69.10953521728516
2017-06-29,2420.0,11.4399995803833,68.59696960449219
2017-06-30,2421.0,11.180000305175781,68.62258911132812
2017-07-03,2425.0,11.220000267028809,68.65674591064453
2017-07-05,2428.0,11.069999694824219,68.7080307006836
2017-07-06,2408.5,12.539999961853027,68.2638168334961
2017-07-07,2422.5,11.1899995803833,68.56279754638672
2017-07-10,2424.5,11.109999656677246,68.6823959350586
2017-07-11,2424.5,10.890000343322754,68.71656799316406
2017-07-12,2440.0,10.300000190734863,69.16078186035156
2017-07-13,2445.5,9.899999618530273,69.40851593017578
2017-07-14,2456.0,9.510000228881836,69.76729583740234
2017-07-17,2458.5,9.819999694824219,69.62207794189453
2017-07-18,2457.75,9.890000343322754,69.76729583740234
2017-07-19,2471.5,9.789999961853027,70.10044860839844
2017-07-20,2471.25,9.579999923706055,70.27986145019531
2017-07-21,2469.5,9.359999656677246,69.98941040039062
2017-07-24,2468.5,9.430000305175781,69.95523834228516
2017-07-25,2474.0,9.430000305175781,70.22005462646484
2017-07-26,2473.25,9.600000381469727,70.39091491699219
2017-07-27,2472.0,10.109999656677246,70.1602554321289
2017-07-28,2470.25,10.289999961853027,70.24568939208984
2017-07-31,2468.0,10.260000228881836,70.28839874267578
2017-08-01,2472.25,10.09000015258789,70.69844818115234
2017-08-02,2473.5,10.279999732971191,70.527587890625
2017-08-03,2471.75,10.4399995803833,70.4934310913086
2017-08-04,2472.0,10.029999732971191,70.57884979248047
2017-08-07,2477.5,9.930000305175781,70.66427612304688
2017-08-08,2472.75,10.960000038146973,70.39945983886719
2017-08-09,2473.0,11.109999656677246,70.35674285888672
2017-08-10,2437.5,16.040000915527344,69.3572769165039
2017-08-11,2440.0,15.510000228881836,69.25474548339844
2017-08-14,2463.5,12.329999923706055,69.94670104980469
2017-08-15,2463.75,12.039999961853027,69.83563995361328
2017-08-16,2467.5,11.739999771118164,70.0748291015625
2017-08-17,2429.5,15.550000190734863,69.15222930908203
2017-08-18,2426.75,14.260000228881836,69.17787170410156
2017-08-21,2428.0,13.1899995803833,69.15222930908203
2017-08-22,2452.75,11.350000381469727,69.79292297363281
2017-08-23,2441.5,12.25,69.664794921875
2017-08-24,2440.75,12.229999542236328,69.51104736328125
2017-08-25,2442.5,11.279999732971191,69.6989517211914
2017-08-28,2443.75,11.319999694824219,69.70752716064453
2017-08-29,2447.0,11.699999809265137,69.73312377929688
2017-08-30,2455.75,11.220000267028809,69.79292297363281
2017-08-31,2470.0,10.59000015258789,70.34819030761719
2017-09-01,2474.25,10.130000114440918,70.40801239013672
2017-09-05,2459.75,12.229999542236328,69.98941040039062
2017-09-06,2465.5,11.630000114440918,70.23715209960938
2017-09-07,2466.5,11.550000190734863,70.527587890625
2017-09-08,2462.5,12.119999885559082,70.459228515625
2017-09-11,2487.5,10.729999542236328,71.14266967773438
2017-09-12,2496.0,10.579999923706055,71.27079772949219
2017-09-13,2496.5,10.5,71.21953582763672
2017-09-14,2496.5,10.4399995803833,71.30496978759766
2017-09-15,2496.0,10.170000076293945,71.3647689819336
2017-09-18,2502.75,10.149999618530273,71.42456817626953
2017-09-19,2504.75,10.180000305175781,71.54418182373047
2017-09-20,2505.25,9.779999732971191,71.67229461669922
2017-09-21,2501.0,9.670000076293945,71.407470703125
2017-09-22,2499.5,9.59000015258789,71.62104034423828
2017-09-25,2497.0,10.210000038146973,71.3562240600586
2017-09-26,2495.5,10.170000076293945,71.29642486572266
2017-09-27,2504.5,9.869999885559082,71.63813018798828
2017-09-28,2507.75,9.550000190734863,71.55270385742188
2017-09-29,2516.0,9.510000228881836,71.83462524414062
2017-10-02,2526.25,9.449999809265137,72.11650848388672
2017-10-03,2532.75,9.510000228881836,72.20191192626953
2017-10-04,2536.25,9.630000114440918,72.30445098876953
2017-10-05,2550.0,9.1899995803833,72.56073760986328
2017-10-06,2545.0,9.649999618530273,72.38134765625
2017-10-09,2543.75,10.329999923706055,72.27882385253906
2017-10-10,2548.5,10.079999923706055,72.62906646728516
2017-10-11,2553.0,9.850000381469727,72.86824035644531
2017-10-12,2549.5,9.90999984741211,72.8255386352539
2017-10-13,2552.75,9.609999656677246,73.00494384765625
2017-10-16,2556.25,9.90999984741211,73.03911590576172
2017-10-17,2557.0,10.3100004196167,73.04765319824219
2017-10-18,2560.0,10.069999694824219,73.09890747070312
2017-10-19,2560.5,10.050000190734863,73.11601257324219
2017-10-20,2574.0,9.970000267028809,73.26123046875
2017-10-23,2563.5,11.069999694824219,73.20142364501953
2017-10-24,2567.25,11.15999984741211,73.18434143066406
2017-10-25,2558.5,11.229999542236328,72.79991912841797
2017-10-26,2561.5,11.300000190734863,72.91950988769531
2017-10-27,2578.5,9.800000190734863,73.18434143066406
2017-10-30,2568.25,10.5,73.14163208007812
2017-10-31,2572.75,10.180000305175781,73.3637466430664
2017-11-01,2574.75,10.199999809265137,73.37226867675781
2017-11-02,2576.75,9.930000305175781,73.53459930419922
2017-11-03,2582.75,9.140000343322754,73.50895690917969
2017-11-06,2588.75,9.399999618530273,73.79084777832031
2017-11-07,2586.75,9.890000343322754,73.63710021972656
2017-11-08,2591.0,9.779999732971191,73.87629699707031
2017-11-09,2584.0,10.5,73.44914245605469
2017-11-10,2579.5,11.289999961853027,73.43206787109375
2017-11-13,2582.0,11.5,73.28685760498047
2017-11-14,2578.0,11.59000015258789,73.1245346069336
2017-11-15,2565.0,13.130000114440918,72.8341064453125
2017-11-16,2585.0,11.760000228881836,73.44914245605469
2017-11-17,2576.25,11.430000305175781,73.2783203125
2017-11-20,2582.0,10.649999618530273,73.38936614990234
2017-11-21,2596.25,9.729999542236328,73.85065460205078
2017-11-22,2594.5,9.880000114440918,73.88482666015625
2017-11-24,2601.0,9.670000076293945,74.21797180175781
2017-11-27,2601.75,9.869999885559082,74.01294708251953
2017-11-28,2626.0,10.029999732971191,74.5767822265625
2017-11-29,2625.0,10.699999809265137,74.39739227294922
2017-11-30,2648.0,11.279999732971191,74.79888153076172
2017-12-01,2644.0,11.430000305175781,74.67076110839844
2017-12-04,2638.25,11.680000305175781,74.4828109741211
2017-12-05,2628.25,11.329999923706055,74.31195831298828
2017-12-06,2629.25,11.020000457763672,74.29488372802734
2017-12-07,2639.5,10.15999984741211,74.47425079345703
2017-12-08,2651.0,9.579999923706055,74.81597137451172
2017-12-11,2661.5,9.34000015258789,74.9355697631836
2017-12-12,2665.0,9.920000076293945,75.18330383300781
2017-12-13,2666.5,10.180000305175781,75.17474365234375
2017-12-14,2653.25,10.489999771118164,74.99537658691406
2017-12-15,2666.75,9.420000076293945,75.1320571899414
2017-12-18,2694.5,9.529999732971191,75.8496322631836
2017-12-19,2684.0,10.029999732971191,75.70735168457031
2017-12-20,2681.5,9.720000267028809,75.60386657714844
2017-12-21,2687.75,9.619999885559082,75.80220031738281
2017-12-22,2686.0,9.899999618530273,75.9660415649414
2017-12-26,2687.0,10.25,75.87980651855469
2017-12-27,2685.5,10.470000267028809,75.98328399658203
2017-12-28,2685.75,10.180000305175781,76.1212387084961
2017-12-29,2676.0,11.039999961853027,75.97463989257812
2018-01-02,2693.0,9.770000457763672,76.5523681640625
2018-01-03,2711.0,9.149999618530273,77.00938415527344
2018-01-04,2723.75,9.220000267028809,77.35429382324219
2018-01-05,2742.5,9.220000267028809,77.96650695800781
2018-01-08,2746.75,9.520000457763672,77.77680206298828
2018-01-09,2752.25,10.079999923706055,77.95787811279297
2018-01-10,2750.5,9.819999694824219,77.77680206298828
2018-01-11,2769.5,9.880000114440918,78.32003784179688
2018-01-12,2788.75,10.15999984741211,79.02709197998047
2018-01-16,2782.5,11.65999984741211,78.8891372680664
2018-01-17,2803.75,11.90999984741211,79.3633804321289
2018-01-18,2796.25,12.220000267028809,79.21680450439453
2018-01-19,2811.0,11.270000457763672,79.57893371582031
2018-01-22,2835.25,11.029999732971191,80.13079833984375
2018-01-23,2839.5,11.100000381469727,80.38948822021484
2018-01-24,2841.0,11.470000267028809,80.54468536376953
2018-01-25,2841.25,11.579999923706055,80.43258666992188
2018-01-26,2874.5,11.079999923706055,81.11377716064453
2018-01-29,2853.5,13.84000015258789,80.59642791748047
2018-01-30,2824.5,14.789999961853027,79.77725982666016
2018-01-31,2825.75,13.539999961853027,79.91523742675781
2018-02-01,2822.5,13.470000267028809,79.9066162109375
2018-02-02,2756.75,17.309999465942383,78.22518920898438
2018-02-05,2607.75,37.31999969482422,74.93130493164062
2018-02-06,2694.25,29.979999542236328,76.32817840576172
2018-02-07,2668.25,27.729999542236328,75.7935791015625
2018-02-08,2593.5,33.459999084472656,73.31885528564453
2018-02-09,2619.0,29.059999465942383,74.28459930419922
2018-02-12,2655.25,25.610000610351562,75.12962341308594
2018-02-13,2661.75,24.969999313354492,75.25894927978516
2018-02-14,2697.0,19.260000228881836,76.46615600585938
2018-02-15,2734.0,19.1299991607666,77.16459655761719
2018-02-16,2735.0,19.459999084472656,77.33702850341797
2018-02-20,2714.0,20.600000381469727,76.74207305908203
2018-02-21,2698.75,20.020000457763672,76.26781463623047
2018-02-22,2711.5,18.719999313354492,76.47476196289062
2018-02-23,2748.75,16.489999771118164,77.55260467529297
2018-02-26,2784.5,15.800000190734863,78.28555297851562
2018-02-27,2747.5,18.59000015258789,77.14734649658203
2018-02-28,2714.5,19.850000381469727,76.43165588378906
2018-03-01,2678.25,22.469999313354492,75.42279815673828
2018-03-02,2690.25,19.59000015258789,75.66423797607422
2018-03-05,2718.5,18.729999542236328,76.44889831542969
2018-03-06,2724.0,18.360000610351562,76.65585327148438
2018-03-07,2723.25,17.760000228881836,76.68173217773438
2018-03-08,2739.25,16.540000915527344,76.95763397216797
2018-03-09,2784.0,14.640000343322754,77.84578704833984
2018-03-12,2784.0,15.779999732971191,77.92339324951172
2018-03-13,2768.5,16.350000381469727,77.3801498413086
2018-03-14,2749.75,17.229999542236328,77.25941467285156
2018-03-15,2751.5,16.59000015258789,77.18185424804688
2018-03-16,2752.75,15.800000190734863,77.19046020507812
2018-03-19,2722.75,19.020000457763672,76.3368148803711
2018-03-20,2723.5,18.200000762939453,76.3885498046875
2018-03-21,2718.25,17.860000610351562,76.3885498046875
2018-03-22,2643.25,23.34000015258789,74.68988037109375
2018-03-23,2597.75,24.8700008392334,73.49994659423828
2018-03-26,2659.5,21.030000686645508,75.155517578125
2018-03-27,2615.75,22.5,74.01729583740234
2018-03-28,2607.5,22.8700008392334,74.1207504272461
2018-03-29,2643.0,19.969999313354492,75.12962341308594
2018-04-02,2575.0,23.6200008392334,73.54304504394531
2018-04-03,2613.25,21.100000381469727,74.25873565673828
2018-04-04,2647.0,20.059999465942383,74.81919860839844
2018-04-05,2661.75,18.940000534057617,75.42279815673828
2018-04-06,2605.75,21.489999771118164,74.29322814941406
2018-04-09,2619.0,21.770000457763672,74.71573638916016
2018-04-10,2655.0,20.469999313354492,75.7935791015625
2018-04-11,2641.0,20.239999771118164,75.42279815673828
2018-04-12,2664.0,18.489999771118164,75.90565490722656
2018-04-13,2657.25,17.40999984741211,75.70735168457031
2018-04-16,2681.75,16.559999465942383,76.19883728027344
2018-04-17,2706.5,15.25,76.9059066772461
2018-04-18,2709.75,15.600000381469727,77.07833862304688
2018-04-19,2693.0,15.960000038146973,76.63861083984375
2018-04-20,2671.5,16.8799991607666,76.11261749267578
2018-04-23,2671.25,16.34000015258789,76.0608901977539
2018-04-24,2635.25,18.020000457763672,75.37107849121094
2018-04-25,2644.5,17.84000015258789,75.31932067871094
2018-04-26,2674.5,16.239999771118164,76.0608901977539
2018-04-27,2671.5,15.40999984741211,76.05226135253906
2018-04-30,2647.0,15.930000305175781,75.69010162353516
2018-05-01,2652.25,15.489999771118164,75.70735168457031
2018-05-02,2627.5,15.970000267028809,75.30208587646484
2018-05-03,2631.75,15.899999618530273,75.40555572509766
2018-05-04,2663.0,14.770000457763672,75.94879913330078
2018-05-07,2670.0,14.75,76.20747375488281
2018-05-08,2670.25,14.710000038146973,76.13848876953125
2018-05-09,2696.0,13.420000076293945,76.68173217773438
2018-05-10,2718.75,13.229999542236328,77.3111801147461
2018-05-11,2729.5,12.649999618530273,77.48362731933594
2018-05-14,2731.0,12.930000305175781,77.67332458496094
2018-05-15,2709.0,14.630000114440918,77.07833862304688
2018-05-16,2723.0,13.420000076293945,77.31978607177734
2018-05-17,2718.75,13.430000305175781,77.39740753173828
2018-05-18,2713.0,13.420000076293945,77.14734649658203
2018-05-21,2733.0,13.079999923706055,77.6043472290039
2018-05-22,2726.0,13.220000267028809,77.51811981201172
2018-05-23,2730.75,12.579999923706055,77.22494506835938
2018-05-24,2727.5,12.529999732971191,77.07833862304688
2018-05-25,2718.25,13.220000267028809,76.85416412353516
2018-05-29,2692.25,17.020000457763672,75.7677001953125
2018-05-30,2724.5,14.9399995803833,76.73343658447266
2018-05-31,2705.5,15.430000305175781,76.19023132324219
2018-06-01,2733.75,13.460000038146973,77.01799011230469
2018-06-04,2745.5,12.739999771118164,77.29393005371094
2018-06-05,2751.5,12.399999618530273,77.28529357910156
2018-06-06,2772.25,11.640000343322754,77.99236297607422
2018-06-07,2772.25,12.130000114440918,77.74230194091797
2018-06-08,2778.75,12.180000305175781,78.02685546875
2018-06-11,2783.0,12.350000381469727,78.23380279541016
2018-06-12,2784.0,12.34000015258789,78.19931030273438
2018-06-13,2774.25,12.9399995803833,77.99236297607422
2018-06-14,2783.25,12.119999885559082,78.06134796142578
2018-06-15,2776.5,11.979999542236328,77.92339324951172
2018-06-18,2779.75,12.3100004196167,77.56985473632812
2018-06-19,2766.25,13.350000381469727,77.19730377197266
2018-06-20,2772.0,12.789999961853027,77.302001953125
2018-06-21,2752.5,14.640000343322754,76.84830474853516
2018-06-22,2759.5,13.770000457763672,77.21475219726562
2018-06-25,2722.25,17.329999923706055,76.20266723632812
2018-06-26,2728.5,15.920000076293945,76.30738830566406
2018-06-27,2705.0,17.90999984741211,75.64427185058594
2018-06-28,2719.5,16.850000381469727,76.05433654785156
2018-06-29,2721.5,16.09000015258789,76.30738830566406
2018-07-02,2727.25,15.600000381469727,76.15904235839844
2018-07-03,2713.25,16.139999389648438,75.86238861083984
2018-07-05,2738.5,14.970000267028809,76.65636444091797
2018-07-06,2763.0,13.369999885559082,77.25838470458984
2018-07-09,2787.5,12.6899995803833,77.79060363769531
2018-07-10,2796.75,12.640000343322754,78.08723449707031
2018-07-11,2774.0,13.630000114440918,77.1187744140625
2018-07-12,2798.5,12.579999923706055,77.82548522949219
2018-07-13,2803.25,12.180000305175781,77.99125671386719
2018-07-16,2796.5,12.829999923706055,77.81676483154297
2018-07-17,2811.25,12.0600004196167,78.06107330322266
2018-07-18,2816.0,12.100000381469727,78.27918243408203
2018-07-19,2805.25,12.869999885559082,77.9127426147461
2018-07-20,2800.75,12.859999656677246,78.13957977294922
2018-07-23,2812.0,12.619999885559082,78.1483154296875
2018-07-24,2821.0,12.40999984741211,78.49729919433594
2018-07-25,2841.25,12.289999961853027,79.10804748535156
2018-07-26,2842.5,12.140000343322754,78.97718811035156
2018-07-27,2817.5,13.029999732971191,78.58454132080078
2018-07-30,2803.25,14.260000228881836,78.34898376464844
2018-07-31,2817.0,12.829999923706055,78.60200500488281
2018-08-01,2810.75,13.149999618530273,78.37516021728516
2018-08-02,2828.5,12.1899995803833,78.54965209960938
2018-08-03,2839.5,11.640000343322754,78.76777648925781
2018-08-06,2850.0,11.270000457763672,78.84628295898438
2018-08-07,2859.75,10.930000305175781,79.16912078857422
2018-08-08,2855.25,10.850000381469727,79.2127456665039
2018-08-09,2853.75,11.270000457763672,78.92481231689453
2018-08-10,2836.75,13.15999984741211,78.03489685058594
2018-08-13,2825.5,14.779999732971191,77.78187561035156
2018-08-14,2841.0,13.3100004196167,78.06107330322266
2018-08-15,2821.25,14.640000343322754,77.35436248779297
2018-08-16,2844.75,13.449999809265137,77.89530181884766
2018-08-17,2852.25,12.640000343322754,78.17448425292969
2018-08-20,2858.5,12.489999771118164,78.50601959228516
2018-08-21,2861.75,12.859999656677246,78.87248229980469
2018-08-22,2861.25,12.25,78.97718811035156
2018-08-23,2858.0,12.40999984741211,78.759033203125
2018-08-24,2876.75,11.989999771118164,79.14295196533203
2018-08-27,2898.5,12.15999984741211,79.8932876586914
2018-08-28,2899.25,12.5,79.83220672607422
2018-08-29,2914.75,12.25,80.26844024658203
2018-08-30,2902.0,13.529999732971191,79.88455200195312
2018-08-31,2902.0,12.859999656677246,79.50064086914062
2018-09-04,2898.25,13.15999984741211,79.18657684326172
2018-09-05,2888.25,13.90999984741211,78.79396057128906
2018-09-06,2879.0,14.649999618530273,78.63688659667969
2018-09-07,2874.75,14.880000114440918,78.24429321289062
2018-09-10,2880.25,14.15999984741211,78.45368194580078
2018-09-11,2889.75,13.220000267028809,78.7416000366211
2018-09-12,2888.5,13.140000343322754,78.92481231689453
2018-09-13,2905.25,12.369999885559082,79.4395980834961
2018-09-14,2906.25,12.069999694824219,79.49193572998047
2018-09-17,2891.0,13.680000305175781,79.2127456665039
2018-09-18,2906.5,12.789999961853027,79.65770721435547
2018-09-19,2910.0,11.75,79.96308135986328
2018-09-20,2934.0,11.800000190734863,80.7134017944336
2018-09-21,2943.0,11.680000305175781,80.70469665527344
2018-09-24,2925.5,12.199999809265137,80.38189697265625
2018-09-25,2921.25,12.420000076293945,80.30335235595703
2018-09-26,2911.5,12.890000343322754,80.3382339477539
2018-09-27,2920.0,12.40999984741211,80.30335235595703
2018-09-28,2919.0,12.119999885559082,80.09394836425781
2018-10-01,2930.0,12.0,80.38189697265625
2018-10-02,2928.5,12.050000190734863,80.03287506103516
2018-10-03,2931.5,11.609999656677246,80.17247772216797
2018-10-04,2907.75,14.220000267028809,79.28254699707031
2018-10-05,2894.0,14.819999694824219,78.96843719482422
2018-10-08,2893.75,15.6899995803833,78.628173828125
2018-10-09,2888.25,15.949999809265137,78.48857879638672
2018-10-10,2781.0,22.959999084472656,76.46441650390625
2018-10-11,2745.5,24.979999542236328,74.92884063720703
2018-10-12,2768.5,21.309999465942383,75.76643371582031
2018-10-15,2749.0,21.299999237060547,75.32146453857422
2018-10-16,2817.75,17.6200008392334,76.83958435058594
2018-10-17,2816.25,17.399999618530273,76.64762878417969
2018-10-18,2772.25,20.059999465942383,75.55704498291016
2018-10-19,2767.5,19.889999389648438,75.66172790527344
2018-10-22,2756.5,19.639999389648438,75.47850799560547
2018-10-23,2746.25,20.709999084472656,74.8503189086914
2018-10-24,2664.25,25.229999542236328,72.66039276123047
2018-10-25,2688.25,24.219999313354492,73.82951354980469
2018-10-26,2669.5,24.15999984741211,72.8087158203125
2018-10-29,2643.5,24.700000762939453,72.46843719482422
2018-10-30,2685.25,23.350000381469727,73.5067138671875
2018-10-31,2711.0,21.229999542236328,74.37918853759766
2018-11-01,2738.0,19.34000015258789,75.0946273803711
2018-11-02,2724.25,19.510000228881836,74.84159851074219
2018-11-05,2739.5,19.959999084472656,75.18187713623047
2018-11-06,2759.0,19.90999984741211,75.5308609008789
2018-11-07,2816.5,16.360000610351562,76.90066528320312
2018-11-08,2808.75,16.719999313354492,76.41207122802734
2018-11-09,2779.0,17.360000610351562,75.975830078125
