symbol,candidate_id,family,stop_atr_multiple,parameter_stability,robust,validation_sharpe,validation_return_pct,walk_forward_median_sharpe,oos_sharpe,oos_return_pct,oos_max_drawdown_pct,stress_median_sharpe,stress_profitable_pct,trades,dynamic_leverage_sharpe,dynamic_leverage_return_pct,dynamic_leverage_max_drawdown_pct,dynamic_leverage_no_trade_or_below_1x_pct
ETH/USDT,momentum_filter_6_48_6,momentum_trend_filter,2.5,0.0,False,-3.0021676058937716,-85.55593478722419,-2.401244894090069,-2.441588938555863,-94.66137341646994,-95.50287742627819,-1.7644144347580053,0.0,1873,,,,
ETH/USDT,momentum_filter_6_48_12,momentum_trend_filter,2.5,0.0,False,-1.8403674573488442,-72.19311216359831,-1.2716501377745404,-1.2929947651781535,-82.8192919986893,-85.77443603925059,-0.919441071949045,16.0,1357,,,,
ETH/USDT,momentum_filter_12_24_6,momentum_trend_filter,2.5,0.0,False,-2.8914546697071173,-84.74794223948663,-2.635698040620399,-2.715213994734491,-96.04635839297954,-96.70602854056412,-2.107270686888527,0.0,1914,,,,
ETH/USDT,momentum_filter_12_24_12,momentum_trend_filter,2.5,0.0,False,-2.0379788087952915,-75.55408631972452,-1.197415610535298,-1.1152794498073406,-79.17846783454688,-82.8927645431198,-0.9542364778548655,16.5,1372,,,,
ETH/USDT,momentum_filter_12_48_6,momentum_trend_filter,2.5,0.0,False,-2.502676865891494,-79.93779694871148,-2.180872854546754,-2.2347319762320126,-93.02632951259187,-94.30833384450762,-1.633549078482344,0.0,1831,,,,
ETH/USDT,momentum_filter_12_48_12,momentum_trend_filter,2.5,0.0,False,-1.4857479273317655,-64.96584617537124,-1.1156452593906205,-1.0724412564200316,-77.6705391858763,-83.0527746607074,-0.7082732532123313,18.0,1310,,,,
ETH/USDT,combo_40_6_0.001,trend_momentum_combo,3.0,0.0,False,-0.2521698515130229,-14.116595233746398,-0.37854698230051886,-0.41679105728812477,-33.40610394298654,-49.729769244273804,-0.1304765080803128,33.5,382,,,,
ETH/USDT,combo_40_6_0.002,trend_momentum_combo,3.0,0.0,False,-0.22790319530999376,-13.30307468408668,-0.36549543510739196,-0.41679105728812477,-33.40610394298654,-49.729769244273804,-0.12626897084795527,33.5,382,,,,
ETH/USDT,combo_40_12_0.001,trend_momentum_combo,3.0,0.2,False,0.060859395958971815,-4.290315825506974,-0.08158118873546849,0.0364572525214915,-11.366967245042492,-40.40902496032943,0.36300392102698764,61.0,330,,,,
ETH/USDT,combo_40_12_0.002,trend_momentum_combo,3.0,0.2,False,0.06155656447959362,-4.2557398658886525,-0.08120897194724287,0.0364572525214915,-11.366967245042492,-40.40902496032943,0.36300392102698764,61.0,330,,,,
ETH/USDT,combo_55_6_0.001,trend_momentum_combo,3.0,0.2,False,0.023096057473768576,-4.1791633152468926,-0.38038770682321554,-0.26760036396041287,-25.268724546333864,-47.99069224514964,-0.15933197619646378,40.5,349,,,,
ETH/USDT,combo_55_6_0.002,trend_momentum_combo,3.0,0.2,False,0.048085120935221666,-3.2715115990536225,-0.3670459034179153,-0.26760036396041287,-25.268724546333864,-47.99069224514964,-0.15933197619646378,40.5,349,,,,
ETH/USDT,combo_55_12_0.001,trend_momentum_combo,3.0,0.2,False,0.3850177625018476,10.333758645399826,-0.016656795394570753,0.16581041952387218,-1.4726869095321282,-42.29388997162778,0.3514634243131483,57.49999999999999,300,,,,
ETH/USDT,combo_55_12_0.002,trend_momentum_combo,3.0,0.2,False,0.40818760246048774,11.433477524706204,-0.004402847160324366,0.16581041952387218,-1.4726869095321282,-42.29388997162778,0.3636079167141786,57.99999999999999,300,,,,
SOL/USDT,donchian_40_15,donchian_trend,3.0,0.4,False,-0.02692477124636558,-26.07001478059172,-0.5926651042017713,-0.43802766009904476,-51.074194353583266,-72.263382092714,-0.3820177518309851,5.0,227,,,,
SOL/USDT,donchian_40_20,donchian_trend,3.0,0.4,False,-0.07852559117932605,-31.86455966056213,-0.5757615783016763,-0.44606804937325745,-54.403563963576175,-74.75650704142997,-0.40899893351708855,7.5,210,,,,
SOL/USDT,donchian_55_15,donchian_trend,3.0,0.4,False,0.25301356731668295,-6.689946033583616,-0.39198442232187924,-0.39007470372834874,-47.96549133958352,-67.7675986737123,-0.2526077081534729,14.000000000000002,211,,,,
SOL/USDT,donchian_55_20,donchian_trend,3.0,0.4,False,0.11389871048890769,-19.074796308918394,-0.32581244741444965,-0.36948556975497127,-49.47442137903778,-70.36601840709827,-0.24039876579277963,10.0,195,,,,
SOL/USDT,donchian_80_15,donchian_trend,3.0,0.2,False,0.5711789696321099,21.710384599239617,0.03169059155015139,-0.17237635097582843,-33.665882344021306,-62.76111680823837,0.10560108730443676,37.5,182,,,,
SOL/USDT,donchian_80_20,donchian_trend,3.0,0.2,False,0.43720520780939814,8.374306654038243,0.05706399519650505,-0.28797944724281754,-42.98391285985389,-67.76833658251913,0.16390864450505999,26.5,168,,,,
SOL/USDT,ema_12_50_6_0.002,ema_momentum,2.5,0.0,False,-1.8691802251457155,-87.43737557851242,-1.8864894154997707,-2.0892721978239255,-92.93794486444446,-94.70387957764471,-1.5660586858949834,0.0,1496,,,,
SOL/USDT,ema_12_50_6_0.004,ema_momentum,2.5,0.0,False,-2.0517253300679545,-89.06009969972443,-1.9151375136966922,-1.9755782590323312,-91.60763814140421,-93.82303164093149,-1.4694006249403406,0.0,1338,,,,
SOL/USDT,ema_12_50_12_0.002,ema_momentum,2.5,0.0,False,-0.48522098872776803,-57.19713974509839,-0.8391018019328685,-1.086548531632466,-80.16942836689668,-86.55750677477738,-0.49628250381429767,2.0,1082,,,,
SOL/USDT,ema_12_50_12_0.004,ema_momentum,2.5,0.0,False,-0.3652072342418494,-51.56614180665691,-0.7909891339450887,-1.096369755307913,-79.78854577282434,-86.80406153287366,-0.37988435033081736,5.0,982,,,,
SOL/USDT,ema_12_100_6_0.002,ema_momentum,2.5,0.0,False,-2.184618241687065,-90.2980291445572,-2.089249159951402,-2.2700882789332266,-93.96310919889535,-95.47532161150207,-1.6607550409859362,0.0,1464,,,,
SOL/USDT,ema_12_100_6_0.004,ema_momentum,2.5,0.0,False,-2.2278739628950044,-90.28550839987658,-2.0135749687447566,-2.197455861482603,-93.11814777845551,-94.9377486835627,-1.4610755083732314,0.0,1296,,,,
SOL/USDT,ema_12_100_12_0.002,ema_momentum,2.5,0.0,False,-0.6444481355104701,-61.65967209807815,-0.739361307164201,-1.283807041559974,-83.47412818336562,-88.6376491433267,-0.23314324463584019,13.5,1043,,,,
SOL/USDT,ema_12_100_12_0.004,ema_momentum,2.5,0.0,False,-0.5030794886036976,-55.91512220256565,-0.6351649662469994,-1.1627795329666393,-80.4832533118095,-87.06670429823676,-0.15135640880068085,16.5,944,,,,
SOL/USDT,ema_20_50_6_0.002,ema_momentum,2.5,0.0,False,-1.7355939932896292,-85.4472749191872,-1.7302106053533952,-1.8414271100305695,-90.16313987386818,-92.62487186213527,-1.518283572385168,0.0,1472,,,,
SOL/USDT,ema_20_50_6_0.004,ema_momentum,2.5,0.0,False,-1.9056436489557074,-87.06787664085243,-1.8109725233442564,-1.8394618739220483,-89.67307787473118,-92.40107781867106,-1.3959789835087792,0.0,1307,,,,
SOL/USDT,ema_20_50_12_0.002,ema_momentum,2.5,0.0,False,-0.3119176928721369,-48.50221209105503,-0.34305511965020846,-0.8181050944471517,-72.16209109762335,-80.25585291135081,-0.058901172491961334,8.0,1056,,,,
SOL/USDT,ema_20_50_12_0.004,ema_momentum,2.5,0.0,False,-0.21545688102236843,-43.18631058130384,-0.330961180848471,-0.778573060341667,-70.14962455239451,-79.91266920680985,-0.07522805829517,9.5,954,,,,
SOL/USDT,ema_20_100_6_0.002,ema_momentum,2.5,0.0,False,-2.083173167851165,-89.10607454809276,-2.0756535228518906,-2.4599534046556752,-94.9542876096167,-96.19794497884853,-1.6240419576540428,0.0,1448,,,,
SOL/USDT,ema_20_100_6_0.004,ema_momentum,2.5,0.0,False,-2.120190943042931,-89.02555541141865,-2.02553071366039,-2.3563768896737676,-94.02764617165182,-95.58322374435527,-1.5426868445740303,0.0,1276,,,,
SOL/USDT,ema_20_100_12_0.002,ema_momentum,2.5,0.0,False,-0.5472219190318252,-57.19661478727358,-0.8131693477842789,-1.36408168170817,-84.42342409337759,-89.42372730399742,-0.37204671464405453,9.5,1023,,,,
SOL/USDT,ema_20_100_12_0.004,ema_momentum,2.5,0.0,False,-0.36254074087271637,-48.90264751341661,-0.7016417001611202,-1.2584795613376856,-81.84575280872647,-88.35712192229353,-0.23214823598332884,9.5,916,,,,
SOL/USDT,breakout_atr_20_0.5,breakout_atr,2.5,0.0,False,-0.22690817986751646,-28.593893445872176,-0.16923736076131546,0.1122527921390245,-8.166778955585752,-54.10560979469834,-0.26021147229057895,9.0,235,,,,
SOL/USDT,breakout_atr_20_1.0,breakout_atr,2.5,0.0,False,-0.5066113291417025,-31.10557386222055,-0.013828157501468229,0.8549618494456213,57.90605176622587,-31.313078255386262,-0.17673407725586615,24.5,132,,,,
SOL/USDT,breakout_atr_40_0.5,breakout_atr,2.5,0.0,False,-0.01845545655198771,-15.843959782963369,-0.06212910368885284,0.4410714497243483,19.516309322895943,-42.160796838999524,-0.20951243816815143,21.0,192,,,,
SOL/USDT,breakout_atr_40_1.0,breakout_atr,2.5,0.0,False,-0.5209422151395121,-28.94534279061952,-0.26803553239833866,0.7038739647155724,40.220619532448644,-24.690806116594477,-0.3341132360814046,24.0,108,,,,
SOL/USDT,breakout_atr_60_0.5,breakout_atr,2.5,0.0,False,-0.2745904701862142,-27.215861659154594,-0.17026438694686516,0.5785395353926944,32.140350830243,-36.25584108012322,-0.36244374798696744,22.5,167,,,,
SOL/USDT,breakout_atr_60_1.0,breakout_atr,2.5,0.0,False,-0.7189625428156248,-34.557848329856334,-0.44135122739203136,0.529449572628764,25.03817810273723,-29.590415612092748,-0.3726892929672719,21.5,96,,,,
SOL/USDT,vol_breakout_20_1.0,volatility_breakout,2.5,0.4,False,0.331865989442746,3.503294565095705,0.1552162230757935,0.17579320446903335,-4.433721452476602,-52.62969149150385,0.029997108393601396,32.0,276,,,,
SOL/USDT,vol_breakout_20_1.5,volatility_breakout,2.5,0.4,False,0.31854972519938946,6.350990216455132,0.3287114576988047,0.344973157203032,11.532794051957351,-34.98916988298893,0.2645642126127974,54.0,60,,,,
SOL/USDT,vol_breakout_40_1.0,volatility_breakout,2.5,0.6,False,-0.08514749655586784,-20.664353340427777,-0.2121011138219942,0.07292718669821792,-10.923346180989013,-55.37220783942588,-0.38190904436618367,16.0,231,,,,
SOL/USDT,vol_breakout_40_1.5,volatility_breakout,2.5,0.4,False,0.307193250247147,5.911179819022405,0.16163833938122063,-0.05462168915940965,-12.24334433678581,-43.844528615300746,-0.1551867478523717,30.5,65,,,,
SOL/USDT,vol_breakout_60_1.0,volatility_breakout,2.5,0.6,False,-0.39606907422050486,-33.08282572076819,-0.17322895671562935,-0.02120988838228316,-16.5198883646421,-51.9788505595518,-0.4270494417739968,20.5,202,,,,
SOL/USDT,vol_breakout_60_1.5,volatility_breakout,2.5,0.6,False,-0.6898433971565232,-27.999028913105683,-0.13660051845988724,-0.5197487618934344,-33.541064682400076,-57.83453152907106,-0.46098398070675284,28.000000000000004,67,,,,
SOL/USDT,mean_reversion_24_1.5_0.02,mean_reversion,2.0,0.0,False,0.7548508777477438,23.71880082804092,-1.1645171009829605,-0.6319354954886938,-33.047521062502604,-50.673425909876826,-0.7496629325910749,23.5,378,,,,
SOL/USDT,mean_reversion_24_1.5_0.04,mean_reversion,2.0,0.2,False,-0.20901978633338975,-16.339310452980605,-1.0248992275604034,-0.6691507799164186,-36.703744479409394,-53.442171192597435,-0.779064091502985,19.0,389,,,,
SOL/USDT,mean_reversion_24_2.0_0.02,mean_reversion,2.0,0.2,False,-0.2834821128085722,-12.492561995283102,-0.7560255852838063,-0.7511761002734973,-33.20530600528764,-48.36190175317165,-0.34785659502177924,27.500000000000004,279,,,,
SOL/USDT,mean_reversion_24_2.0_0.04,mean_reversion,2.0,0.2,False,-1.1219692258239127,-41.10171763824013,-0.9396665704751903,-0.4827950483758845,-26.478771691749635,-45.97240367105711,-0.44663454844109984,28.499999999999996,291,,,,
SOL/USDT,mean_reversion_48_1.5_0.02,mean_reversion,2.0,0.2,False,-0.2579293407831298,-10.747476049617111,-0.5844797073172705,-1.0456386774170374,-39.39145061472045,-54.0000553769526,-0.529736905721196,29.5,189,,,,
SOL/USDT,mean_reversion_48_1.5_0.04,mean_reversion,2.0,0.2,False,-0.586172102710931,-23.72281744364534,-0.8989225633512091,-0.4039297495252957,-21.401222009623154,-53.71308104822936,-0.31088834920399033,38.5,194,,,,
SOL/USDT,mean_reversion_48_2.0_0.02,mean_reversion,2.0,0.2,False,-0.25538771222010753,-8.687940661745309,-0.3529936100523241,-0.2575624935436755,-12.570020191220344,-26.3788224748321,-0.2385025377332346,23.0,129,,,,
SOL/USDT,mean_reversion_48_2.0_0.04,mean_reversion,2.0,0.0,False,-0.11960997819084003,-7.737524298430554,-0.4265177460470151,0.187135340417867,3.205646528143702,-25.461851277327774,-0.3196647472765145,23.0,133,,,,
SOL/USDT,momentum_filter_6_24_6,momentum_trend_filter,2.5,0.0,False,-2.2800587844054983,-92.73521732144243,-2.1956074128003644,-2.643898482198263,-96.58534699412353,-97.32996062877704,-1.7937381965624366,0.0,1724,,,,
SOL/USDT,momentum_filter_6_24_12,momentum_trend_filter,2.5,0.0,False,-0.8874013794806781,-73.41629264313323,-0.9879443232897772,-0.6419969269414995,-68.96623647198093,-82.20018395651891,-0.7866243510085136,0.0,1209,,,,
SOL/USDT,momentum_filter_6_48_6,momentum_trend_filter,2.5,0.0,False,-2.371876283265045,-92.70012056306285,-2.340499542435601,-2.6961895138736147,-96.69669028021227,-97.35981651613912,-1.7481253575288154,0.0,1646,,,,
SOL/USDT,momentum_filter_6_48_12,momentum_trend_filter,2.5,0.0,False,-0.8301089007834758,-70.34061116700589,-1.042818034687677,-1.5231087696189123,-88.379962461531,-92.30989257228332,-0.7864585554370035,1.0,1160,,,,
SOL/USDT,momentum_filter_12_24_6,momentum_trend_filter,2.5,0.0,False,-2.147901642435059,-91.2583184202441,-2.2365000057955413,-2.45467350616815,-95.78791534199446,-96.65490343663889,-1.668201329587391,0.0,1663,,,,
SOL/USDT,momentum_filter_12_24_12,momentum_trend_filter,2.5,0.0,False,-0.6371732649725083,-64.71012693923228,-0.7419893630751491,-0.9613169565312356,-78.89524720241312,-86.11743231034367,-0.7112965089152373,0.0,1173,,,,
SOL/USDT,momentum_filter_12_48_6,momentum_trend_filter,2.5,0.0,False,-1.9194843859922104,-88.24428075598817,-2.201198240283543,-2.5752116549718123,-95.97112191542419,-96.90260598881602,-1.5727031271503686,0.0,1595,,,,
SOL/USDT,momentum_filter_12_48_12,momentum_trend_filter,2.5,0.0,False,-0.4603525880571035,-56.49865823192714,-0.9930079007444592,-1.2436070693893597,-83.66061195940676,-88.72062937903684,-0.5791524276461683,2.0,1134,,,,
SOL/USDT,combo_40_6_0.001,trend_momentum_combo,3.0,0.0,False,-1.3135601254403086,-60.367855146468315,-0.9485941264511557,-0.6793266079686732,-46.53600990295832,-59.51414268882233,-0.9118958529406755,7.5,388,,,,
SOL/USDT,combo_40_6_0.002,trend_momentum_combo,3.0,0.0,False,-1.3135601254403086,-60.367855146468315,-0.9485941264511557,-0.6793266079686732,-46.53600990295832,-59.51414268882233,-0.9118958529406755,7.5,388,,,,
SOL/USDT,combo_40_12_0.001,trend_momentum_combo,3.0,0.0,False,-1.061212345779645,-59.668356674531694,-0.7649906348228992,-0.4138839345025327,-40.98397755022704,-62.951101909082105,-0.6935680176927084,6.5,337,,,,
SOL/USDT,combo_40_12_0.002,trend_momentum_combo,3.0,0.0,False,-1.061212345779645,-59.668356674531694,-0.7649906348228992,-0.4138839345025327,-40.98397755022704,-62.951101909082105,-0.6935680176927084,6.5,337,,,,
SOL/USDT,combo_55_6_0.001,trend_momentum_combo,3.0,0.0,False,-1.5067642523881883,-62.74760231821978,-0.9848286595352851,-0.4475444268653938,-35.74936908606842,-54.90424946920239,-0.8912282175431144,8.0,348,,,,
SOL/USDT,combo_55_6_0.002,trend_momentum_combo,3.0,0.0,False,-1.5067642523881883,-62.74760231821978,-0.9848286595352851,-0.4475444268653938,-35.74936908606842,-54.90424946920239,-0.8912282175431144,8.0,348,,,,
SOL/USDT,combo_55_12_0.001,trend_momentum_combo,3.0,0.0,False,-1.1231450173095636,-59.48348782297622,-0.6717907800999758,-0.27962683957309764,-32.97272505130263,-60.37605380347371,-0.561768868524354,7.5,304,,,,
SOL/USDT,combo_55_12_0.002,trend_momentum_combo,3.0,0.0,False,-1.1231450173095636,-59.48348782297622,-0.6717907800999758,-0.27962683957309764,-32.97272505130263,-60.37605380347371,-0.561768868524354,7.5,304,,,,
