symbol,policy_id,policy_family,classification,validation_return_pct,validation_sharpe,validation_sortino,oos_return_pct,oos_sharpe,oos_sortino,oos_max_drawdown_pct,oos_calmar,oos_profit_factor,oos_expectancy_pct,oos_win_rate_pct,oos_average_trade_pct,oos_median_trade_pct,oos_worst_trade_pct,oos_fees_pct,oos_slippage_pct,oos_trades,oos_exposure_pct,oos_average_holding_bars,oos_mae_pct,oos_mfe_pct,oos_tp_any_rate_pct,walk_forward_median_return_pct,walk_forward_median_sharpe,walk_forward_median_max_drawdown_pct,stress_median_sharpe,stress_profitable_pct,delta_oos_return_pct,delta_oos_sharpe,delta_oos_max_drawdown_pct
ETH/USDT,runner_25_25_50,runner,DIAGNOSTIC_ONLY,20.95977981962629,0.8882003605552627,0.5251591883451601,53.939798172515616,1.1604266592209755,0.619958321305903,-21.76885612315893,1.0737942696676126,1.5095314951934387,0.4629655656635605,48.148148148148145,0.4629655656635605,-0.22377200906949718,-8.407196432144989,7.5600000000000005,4.32,108,8.497776542523624,22.564814814814813,-1.64861970441663,4.325800967723937,68.51851851851852,50.91972547183408,0.9854001261176971,-21.314299228795196,1.137318784063152,100.0,-64.5773847486848,-0.280806036868287,4.901022104320088
ETH/USDT,runner_33_33_34,runner,DIAGNOSTIC_ONLY,16.60317764565611,0.8290296596849617,0.48704820077983196,36.424871684345476,0.9547822523666866,0.49063792013738916,-20.369991173173,0.8015768909825559,1.3852210587482026,0.333421677451363,52.77777777777778,0.333421677451363,0.20849313398365227,-8.407196432144989,7.5600000000000005,4.32,108,7.074319066147859,22.564814814814813,-1.64861970441663,4.325800967723937,68.51851851851852,37.70886239560946,0.8827614644468535,-18.49165559161402,0.9931742945419094,100.0,-82.09231123685495,-0.48645044372257595,6.299887054306019
ETH/USDT,runner_50_50,runner,DIAGNOSTIC_ONLY,23.791116202804407,0.9885516675908902,0.5689766620484403,47.832822142037145,1.0603586196665142,0.5623946674294474,-20.730284566403757,1.0114300897883453,1.4479427701266026,0.4253593307673963,50.92592592592593,0.4253593307673963,0.16699555503320646,-8.407196432144989,7.5600000000000005,4.32,108,8.535297387437465,22.564814814814813,-1.64861970441663,4.325800967723937,56.481481481481474,49.33771009090738,0.9697823024638255,-21.355589997880088,1.295465292575904,100.0,-70.68436077916328,-0.3808740764227483,5.939593661075261
ETH/USDT,runner_20_30_50,runner,DIAGNOSTIC_ONLY,21.319528846507787,0.8907535262030774,0.5274995488719361,56.14206300867717,1.1847681775043342,0.6353544733434674,-21.79821772069569,1.1116316890068145,1.5152011606281393,0.47686698758941565,48.148148148148145,0.47686698758941565,-0.19479437356381962,-8.407196432144989,7.5600000000000005,4.32,108,8.603112840466927,22.564814814814813,-1.64861970441663,4.325800967723937,68.51851851851852,53.608292198554935,1.0154618792516634,-21.05037737642121,1.1455994844626805,100.0,-62.37511991252326,-0.25646451858492836,4.8716605067833285
ETH/USDT,partial_breakeven,partial,DIAGNOSTIC_ONLY,24.52523722116966,1.0866160306635682,0.6059895243880979,26.879944855244542,0.7521414501053203,0.3361546863936171,-20.73340670649204,0.5928231048372353,1.3581043579822678,0.27252956921623034,67.5925925925926,0.27252956921623034,0.18433415849629714,-8.407196432144989,7.5600000000000005,4.32,108,6.163146192329072,15.86111111111111,-1.4670305661523808,3.3750528083977347,68.51851851851852,32.634752264912755,0.7735922746614512,-21.558058280720932,0.17003894907105935,100.0,-91.63723806595588,-0.6890912459839422,5.936471520986977
ETH/USDT,partial_atr_trailing,partial,DIAGNOSTIC_ONLY,19.819656217635504,0.908403137076488,0.5133494728167726,19.880761298908123,0.5702091751298699,0.2677578611197852,-19.49520291170288,0.4735029909499782,1.2393384848095501,0.21400674156841942,50.0,0.21400674156841942,-0.038367256923923454,-8.407196432144989,7.5600000000000005,4.32,108,6.5675375208449145,16.296296296296298,-1.608721377919503,3.6330740856744774,68.51851851851852,39.48385251335343,0.8606912105514588,-17.70861853960245,-0.06620756645861454,0.0,-98.6364216222923,-0.8710235209593926,7.174675315776138
ETH/USDT,partial_chandelier,partial,DIAGNOSTIC_ONLY,11.405963700853006,0.5948879809698471,0.34690170772083534,28.86576796315401,0.7627717301111062,0.37347468697766206,-19.50715972031484,0.6737844976558511,1.315333122937738,0.26923622138982933,50.0,0.26923622138982933,0.00408248658637151,-8.407196432144989,7.664999999999999,4.38,114,7.124791550861589,17.140350877192983,-1.5466666271838867,3.575263091876392,64.91228070175438,35.02831648717358,0.8031174592343433,-18.80131279821088,0.3473672998182556,100.0,-89.65141495804642,-0.6784609659781563,7.162718507164179
ETH/USDT,partial_donchian_runner,partial,DIAGNOSTIC_ONLY,21.366166750268857,0.9026271801065457,0.5335214282906163,52.847152581558255,1.1427534170657672,0.6108621105310231,-21.76885612315893,1.054170304693095,1.5024133969803632,0.45649798829738775,48.148148148148145,0.45649798829738775,-0.22377200906949718,-8.407196432144989,7.5600000000000005,4.32,108,8.494997220678155,22.555555555555557,-1.64861970441663,4.325800967723937,68.51851851851852,50.289787906395546,0.9771270757203138,-21.246845131586323,0.9083558263645471,100.0,-65.67003033964218,-0.29847927902349536,4.901022104320088
ETH/USDT,partial_ema_runner,partial,DIAGNOSTIC_ONLY,17.992762918914718,0.8353283351744876,0.46144163982099745,25.87436197274988,0.6948290744997591,0.3366956169279271,-21.292956196517043,0.5568509563338875,1.321646911105005,0.25806428149853805,46.15384615384615,0.25806428149853805,-0.2179944378532161,-5.191654831910694,7.5600000000000005,4.32,117,7.21372984991662,17.085470085470085,-1.494723277685596,3.3876049553799525,63.24786324786324,37.77101063937427,0.8394889359421134,-19.199768643009186,0.44475386902305736,100.0,-92.64282094845055,-0.7464036215895035,5.376922030961975
ETH/USDT,atr_grid_0.5_1.0,atr_grid,DIAGNOSTIC_ONLY,11.645049933962447,0.5759411003487058,0.33146875029801,35.15364475466105,0.8762261583068236,0.45771731107865726,-20.551842440288958,0.7687400761964205,1.4118335061610752,0.33889710785967636,45.370370370370374,0.33889710785967636,-0.1830292044793299,-8.407196432144989,7.5600000000000005,4.32,108,7.897443023902167,22.564814814814813,-1.64861970441663,4.325800967723937,77.77777777777779,27.591495517831476,0.6399644200686574,-22.431193874736138,1.2233164786784048,100.0,-83.36353816653937,-0.5650065377824389,6.11803578719006
